account_id,initial_stake,final_stake,status,blocks_produced,total_rewards,total_slashed,times_downgraded
node_0055,5589.0,1452.32,voter,0,764.32,0.0,0
node_0056,9691.0,11540.03,voter,0,1880.03,0.0,0
node_0057,1014.0,320.0,voter,0,0.0,0.0,0
node_0058,5463.0,4570.59,voter,0,149.59,0.0,0
node_0059,4612.0,6034.66,voter,0,1661.66,0.0,0
node_0060,8884.0,8955.42,voter,0,119.42,0.0,0
node_0061,4031.0,3236.47,voter,0,103.47,0.0,0
node_0062,3169.0,2637.33,voter,0,736.33,0.0,0
node_0063,5854.0,3569.9,CBP,0,36.9,0.0,0
node_0064,937.0,392.65,voter,0,330.65,0.0,0
node_0065,1043.0,650.0,voter,0,0.0,0.0,0
node_0066,1840.0,43.61,voter,0,47.61,0.0,0
node_0067,8836.0,6824.11,voter,3,2142.14,924.03,1
node_0068,3056.0,1956.6,voter,0,350.6,0.0,0
node_0069,1285.0,362.84,voter,0,116.84,0.0,0
node_0070,878.0,2590.37,voter,10,1680.37,0.0,0
node_0071,1578.0,332.91,voter,0,12.91,0.0,0
node_0072,2774.0,2380.85,voter,11,1848.85,0.0,0
node_0073,3552.0,4627.44,voter,0,877.44,0.0,0
node_0074,2747.0,4538.85,voter,10,1562.85,0.0,0
node_0075,4395.0,4770.27,voter,0,510.27,0.0,0
node_0076,4723.0,6627.35,voter,11,2867.35,0.0,0
node_0077,2586.0,1724.73,voter,0,414.73,0.0,0
node_0078,1008.0,12.0,voter,0,0.0,0.0,0
node_0079,5188.0,5267.74,voter,10,2949.74,0.0,0
node_0080,8288.0,9132.13,voter,2,1869.13,0.0,1
node_0081,981.0,516.45,voter,0,212.45,0.0,0
node_0082,3094.0,1128.72,voter,0,171.72,0.0,0
node_0083,3903.0,5304.27,voter,10,2990.27,0.0,0
node_0084,9535.0,10167.06,voter,10,3522.06,0.0,0
node_0085,6918.0,6126.63,voter,0,1837.63,0.0,0
node_0086,4322.0,1350.54,voter,0,473.54,0.0,0
node_0087,3960.0,4201.88,voter,0,584.88,0.0,0
node_0088,4965.0,5084.11,voter,0,636.11,0.0,0
node_0089,202.0,163.38,voter,0,56.38,0.0,0
node_0090,1250.0,771.8,voter,0,137.8,0.0,0
node_0091,2220.0,658.54,voter,0,350.54,0.0,0
node_0092,4052.0,1777.8,voter,0,23.8,0.0,0
node_0093,7229.0,7534.38,voter,0,685.38,0.0,0
node_0094,8716.0,9635.86,voter,0,1818.86,0.0,0
node_0095,1747.0,456.74,voter,0,266.74,0.0,0
node_0096,4383.0,1866.99,voter,0,126.99,0.0,0
node_0097,9114.0,11657.98,BP,16,4990.98,0.0,1
node_0098,9959.0,9292.65,voter,0,1568.65,0.0,0
node_0099,3385.0,865.88,voter,0,575.88,0.0,0
node_0100,8330.0,10089.54,voter,0,4304.54,0.0,0
node_0101,1562.0,1515.0,voter,0,0.0,0.0,0
node_0102,772.0,399.98,voter,1,160.98,90.0,1
node_0103,4341.0,3619.67,voter,0,576.67,0.0,0
node_0104,9088.0,6288.64,voter,0,969.64,0.0,0
node_0105,1882.0,3267.94,CBP,0,694.94,0.0,0
node_0106,8988.0,10601.19,voter,0,2102.19,0.0,0
node_0107,9593.0,11819.08,BP,8,4618.53,1333.45,2
node_0108,2138.0,2427.21,voter,9,1273.23,258.02,1
node_0109,703.0,588.52,voter,0,64.52,0.0,0
node_0110,4138.0,4609.23,voter,0,163.23,0.0,0
node_0111,9223.0,10074.72,voter,0,936.72,0.0,0
node_0112,2582.0,1033.63,voter,0,149.63,0.0,0
node_0113,2712.0,2372.82,voter,0,287.82,0.0,0
node_0114,6805.0,7199.86,voter,0,712.86,0.0,0
node_0115,6795.0,8230.35,voter,0,1546.35,0.0,0
node_0116,4421.0,5456.88,voter,10,3219.88,0.0,0
node_0117,6317.0,5175.97,voter,0,280.97,0.0,0
node_0118,3694.0,5882.78,voter,0,1349.78,0.0,0
node_0119,5778.0,6325.62,BP,5,1397.35,692.74,1
node_0120,3702.0,58.74,voter,0,26.74,0.0,0
node_0121,6578.0,4835.01,voter,0,369.01,0.0,0
node_0122,4623.0,3649.3,voter,0,784.3,0.0,0
node_0123,8835.0,9652.07,voter,0,3320.07,0.0,0
node_0124,1939.0,3566.06,voter,0,489.06,0.0,0
node_0125,2975.0,1617.73,voter,0,189.73,0.0,0
node_0126,676.0,575.75,voter,0,82.75,0.0,0
node_0127,5713.0,6291.66,voter,0,1723.66,0.0,0
node_0128,7199.0,7817.67,voter,0,809.67,0.0,0
node_0129,6361.0,11184.19,voter,7,3539.19,0.0,1
node_0130,4223.0,2715.75,voter,0,625.75,0.0,0
node_0131,77.0,774.0,voter,0,90.0,0.0,0
node_0132,6017.0,6399.56,voter,10,2496.56,0.0,0
node_0133,5193.0,5114.88,voter,0,650.88,0.0,0
node_0134,4970.0,4064.38,voter,0,944.38,0.0,0
node_0135,5394.0,5405.62,voter,0,974.62,0.0,0
node_0136,9133.0,13687.48,BP,5,4242.48,0.0,0
node_0137,6261.0,5478.0,CBP,0,0.0,0.0,0
node_0138,9374.0,9797.66,voter,10,2589.09,1800.43,2
node_0139,5028.0,6441.82,voter,0,541.82,0.0,0
node_0140,9552.0,7383.4,voter,0,2153.4,0.0,0
node_0141,7668.0,8870.25,BP,5,1703.25,0.0,0
node_0142,8425.0,7064.91,voter,0,657.91,0.0,0
node_0143,1439.0,355.44,voter,0,36.44,0.0,0
node_0144,1580.0,675.07,voter,0,182.07,0.0,0
node_0145,5135.0,7574.98,BP,6,2364.98,0.0,0
node_0146,2464.0,1973.0,voter,0,316.0,0.0,0
node_0147,7834.0,7715.31,voter,0,1830.31,0.0,0
node_0148,7511.0,5279.43,voter,0,1162.43,0.0,0
node_0149,6341.0,9340.28,voter,10,3054.28,0.0,0
node_0150,2467.0,2832.61,voter,0,87.61,0.0,0
node_0151,1796.0,1788.71,voter,0,206.71,0.0,0
node_0152,2931.0,1008.31,voter,0,438.31,0.0,0
node_0153,872.0,553.0,voter,0,0.0,0.0,0
node_0154,7528.0,8306.78,BP,5,1741.78,0.0,0
node_0155,8752.0,9663.5,voter,0,2358.5,0.0,0
node_0156,7301.0,1809.0,voter,0,0.0,0.0,0
node_0157,9026.0,12015.12,CBP,10,4081.12,0.0,0
node_0158,7827.0,5961.02,voter,0,131.02,0.0,0
node_0159,4593.0,5032.85,voter,0,1024.85,0.0,0
node_0160,3969.0,5372.07,voter,10,2537.07,0.0,0
node_0161,4731.0,4030.99,voter,0,44.99,0.0,0
node_0162,5288.0,4651.41,voter,0,611.41,0.0,0
node_0163,2317.0,2443.49,voter,0,621.49,0.0,0
node_0164,2553.0,2230.63,voter,0,216.63,0.0,0
node_0165,6847.0,7302.42,voter,0,1600.42,0.0,0
node_0166,6862.0,8128.63,CBP,0,893.63,0.0,0
node_0167,6431.0,8249.02,voter,4,2042.02,0.0,0
node_0168,9482.0,13624.71,voter,0,4691.71,0.0,0
node_0169,5813.0,3731.0,voter,0,0.0,0.0,0
node_0170,6915.0,6428.73,voter,0,1940.73,0.0,0
node_0171,8049.0,9904.52,BP,1,2150.52,0.0,1
node_0172,8006.0,12524.28,voter,10,3527.28,0.0,0
node_0173,6674.0,7192.77,voter,3,1914.77,0.0,1
node_0174,2141.0,3179.31,voter,0,69.31,0.0,0
node_0175,6505.0,7620.97,voter,6,1238.97,0.0,1
node_0176,1425.0,6.0,voter,0,0.0,0.0,0
node_0177,7614.0,10304.3,voter,0,2240.3,0.0,0
node_0178,6261.0,8699.93,voter,0,2418.93,0.0,0
node_0179,5405.0,6501.44,voter,0,606.44,0.0,0
node_0180,4608.0,4615.83,voter,0,613.83,0.0,0
node_0181,4183.0,2325.54,voter,0,339.54,0.0,0
node_0182,367.0,299.0,voter,0,0.0,0.0,0
node_0183,5783.0,7713.42,BP,1,499.02,891.6,1
node_0184,709.0,731.06,voter,0,133.06,0.0,0
node_0185,3316.0,5111.77,voter,0,209.77,0.0,0
node_0186,3958.0,4299.46,voter,0,773.46,0.0,0
node_0187,9290.0,8650.34,voter,0,1083.34,0.0,0
node_0188,4248.0,3965.6,voter,0,183.6,0.0,0
node_0189,9976.0,8803.21,BP,5,2618.21,0.0,0
node_0190,2733.0,1183.97,voter,0,250.97,0.0,0
node_0191,9531.0,10189.4,CBP,0,805.4,0.0,0
node_0192,9483.0,13307.56,voter,10,4291.56,0.0,0
node_0193,6548.0,6974.71,voter,0,1437.71,0.0,0
node_0194,1295.0,2508.13,voter,0,376.13,0.0,0
node_0195,1719.0,610.0,voter,0,0.0,0.0,0
node_0196,9887.0,12044.78,voter,0,2360.78,0.0,0
node_0197,5738.0,4774.21,voter,0,260.21,0.0,0
node_0198,1179.0,584.61,voter,0,185.61,0.0,0
node_0199,257.0,761.05,voter,0,17.05,0.0,0
node_0200,1779.0,293.38,voter,0,643.38,0.0,0
node_0201,7582.0,11008.02,voter,15,4994.02,0.0,0
node_0202,2935.0,3907.58,voter,0,1209.58,0.0,0
node_0203,8867.0,9748.85,voter,0,2710.85,0.0,0
node_0204,7186.0,6090.33,voter,0,1681.33,0.0,0
node_0205,5330.0,5620.25,voter,0,132.25,0.0,0
node_0206,4619.0,3791.28,voter,0,227.28,0.0,0
node_0207,7663.0,8713.4,voter,1,2110.4,0.0,1
node_0208,5561.0,3800.62,voter,0,214.62,0.0,0
node_0209,3029.0,4926.63,voter,0,446.63,0.0,0
node_0210,4282.0,3721.99,voter,0,999.99,0.0,0
node_0211,9156.0,8281.73,CBP,0,1014.73,0.0,0
node_0212,1452.0,1393.2,voter,0,185.2,0.0,0
node_0213,8054.0,9587.18,voter,0,1002.18,0.0,0
node_0214,7850.0,8216.69,voter,5,1764.69,0.0,0
node_0215,7392.0,8921.56,CBP,0,668.56,0.0,0
node_0216,4870.0,3904.0,voter,0,0.0,0.0,0
node_0217,5066.0,6844.7,voter,0,1116.7,0.0,0
node_0218,7803.0,7719.08,voter,0,2466.08,0.0,0
node_0219,7021.0,3834.22,voter,0,500.22,0.0,1
node_0220,5814.0,5578.18,voter,5,3174.18,0.0,0
node_0221,5073.0,8162.74,voter,3,2726.74,0.0,1
node_0222,3205.0,4346.22,voter,10,2341.22,0.0,0
node_0223,3188.0,1387.0,voter,1,188.0,0.0,0
node_0224,4580.0,5700.38,voter,0,895.38,0.0,0
node_0225,1697.0,266.63,voter,0,348.63,0.0,0
node_0226,3777.0,883.1,voter,0,78.1,0.0,0
node_0227,281.0,184.38,voter,0,35.38,0.0,0
node_0228,4544.0,4841.93,voter,2,404.93,0.0,0
node_0229,9116.0,10251.0,voter,9,4129.0,0.0,0
node_0230,8092.0,7703.43,voter,0,1102.43,0.0,0
node_0231,9455.0,11188.65,voter,0,3850.65,0.0,0
node_0232,7266.0,10908.01,voter,20,6127.01,0.0,0
node_0233,4186.0,2254.31,voter,0,975.31,0.0,0
node_0234,1919.0,402.14,voter,0,20.14,0.0,0
node_0235,8106.0,7001.39,voter,0,1112.39,0.0,0
node_0236,2535.0,1769.4,voter,0,1083.4,0.0,0
node_0237,1445.0,500.92,voter,0,51.92,0.0,0
node_0238,9193.0,15333.83,voter,10,3698.83,0.0,0
node_0239,8611.0,7595.88,CBP,6,2470.88,0.0,0
node_0240,4921.0,2761.0,voter,0,0.0,0.0,0
node_0241,5053.0,5737.94,voter,0,620.94,0.0,0
node_0242,1675.0,715.15,voter,0,235.15,0.0,0
node_0243,3507.0,3495.0,voter,0,0.0,0.0,0
node_0244,2623.0,2407.1,voter,0,413.1,0.0,0
node_0245,2614.0,1651.57,voter,0,284.57,0.0,0
node_0246,9779.0,13064.25,voter,11,3897.25,0.0,0
node_0247,3842.0,4471.26,voter,0,1528.26,0.0,0
node_0248,7488.0,6854.1,voter,0,544.1,0.0,0
node_0249,4384.0,4170.08,voter,0,742.08,0.0,0
node_0250,7015.0,9241.73,voter,10,2775.73,0.0,0
node_0251,2491.0,3474.56,CBP,0,1105.56,0.0,0
node_0252,1219.0,42.52,CBP,10,1608.52,0.0,0
node_0253,9799.0,9907.78,voter,0,1420.78,0.0,0
node_0254,7245.0,7478.25,voter,0,893.25,0.0,0
node_0255,6644.0,6971.06,voter,0,2065.06,0.0,0
node_0256,7222.0,7058.49,voter,0,2208.49,0.0,0
node_0257,7128.0,9528.97,voter,0,1820.97,0.0,0
node_0258,473.0,1150.11,voter,0,15.11,0.0,0
node_0259,4465.0,3745.65,voter,0,144.65,0.0,0
node_0260,7758.0,6447.53,voter,0,1488.53,0.0,0
node_0261,4607.0,6195.69,CBP,1,721.44,714.74,1
node_0262,8106.0,10938.3,voter,13,5088.05,1102.75,2
node_0263,5750.0,8724.51,voter,10,3360.51,0.0,0
node_0264,1763.0,115.53,voter,0,68.53,0.0,0
node_0265,6794.0,7847.81,voter,0,827.81,0.0,0
node_0266,6611.0,6740.16,voter,0,1970.16,0.0,0
node_0267,7501.0,8238.77,voter,0,1052.77,0.0,0
node_0268,5346.0,5629.27,voter,0,199.27,0.0,0
node_0269,8481.0,9097.85,voter,10,3262.85,0.0,0
node_0270,8939.0,10870.88,voter,0,1985.88,0.0,0
node_0271,3123.0,885.07,voter,0,435.07,0.0,0
node_0272,7292.0,8800.56,voter,0,2597.56,0.0,0
node_0273,4425.0,4323.14,voter,0,887.14,0.0,0
node_0274,7228.0,8187.45,voter,0,1341.45,0.0,0
node_0275,2039.0,2393.68,voter,0,416.68,0.0,0
node_0276,2644.0,3438.9,CBP,0,577.9,0.0,0
node_0277,9098.0,9982.31,voter,7,2912.45,1139.15,1
node_0278,1908.0,66.28,CBP,0,1.28,0.0,0
node_0279,2572.0,2694.55,voter,0,692.55,0.0,0
node_0280,8387.0,12309.73,voter,3,4192.73,0.0,0
node_0281,7955.0,10369.63,voter,0,1492.63,0.0,0
node_0282,7533.0,7825.38,CBP,10,2129.38,0.0,0
node_0283,3172.0,2895.54,voter,6,1278.54,0.0,0
node_0284,1193.0,2165.05,voter,0,235.05,0.0,0
node_0285,5618.0,5782.0,voter,0,1209.0,0.0,0
node_0286,92.0,92.0,voter,0,0.0,0.0,0
node_0287,9666.0,9097.73,voter,5,1839.73,0.0,1
node_0288,2484.0,2713.43,voter,0,615.43,0.0,0
node_0289,5704.0,4471.35,voter,0,314.35,0.0,0
node_0290,7510.0,12689.91,voter,9,4723.91,0.0,0
node_0291,3962.0,1839.69,CBP,0,347.69,0.0,0
node_0292,6780.0,8528.66,voter,0,1894.66,0.0,0
node_0293,6296.0,3178.97,voter,0,122.97,0.0,0
node_0294,8165.0,11013.2,BP,5,2752.88,1213.69,1
node_0295,8279.0,8663.17,voter,0,2856.17,0.0,0
node_0296,1694.0,850.23,voter,0,39.23,0.0,0
node_0297,1683.0,747.3,voter,0,35.3,0.0,0
node_0298,301.0,2201.66,voter,0,168.66,0.0,0
node_0299,2579.0,774.29,voter,0,220.29,0.0,0
node_0300,5596.0,6294.28,voter,0,801.28,0.0,0
node_0301,1365.0,212.0,voter,0,0.0,0.0,0
node_0302,5238.0,4498.65,voter,0,732.65,0.0,0
node_0303,8914.0,11813.4,voter,0,3434.4,0.0,0
node_0304,3896.0,3299.0,voter,0,0.0,0.0,0
node_0305,3777.0,3259.0,voter,0,0.0,0.0,0
node_0306,1662.0,430.86,voter,0,149.86,0.0,0
node_0307,7319.0,6215.09,CBP,3,2039.09,0.0,0
node_0308,524.0,497.0,voter,0,194.0,0.0,0
node_0309,4856.0,3963.97,voter,0,1021.97,0.0,0
node_0310,2435.0,3537.0,voter,0,0.0,0.0,0
node_0311,9322.0,10967.2,voter,0,1803.2,0.0,0
node_0312,2835.0,1802.1,voter,0,243.1,0.0,0
node_0313,3995.0,5114.73,BP,5,2171.73,0.0,0
node_0314,3854.0,1262.45,voter,0,181.45,0.0,0
node_0315,7579.0,5511.97,voter,0,1847.97,0.0,0
node_0316,7672.0,8145.07,CBP,0,186.07,0.0,0
node_0317,1260.0,136.81,voter,0,4.81,0.0,0
node_0318,9676.0,13836.82,voter,10,4947.82,0.0,0
node_0319,4147.0,1913.0,voter,0,0.0,0.0,0
node_0320,3313.0,2312.54,voter,0,185.54,0.0,0
node_0321,1797.0,642.4,voter,0,366.4,0.0,0
node_0322,9467.0,7278.0,voter,0,0.0,0.0,0
node_0323,409.0,936.96,voter,0,58.96,0.0,0
node_0324,4547.0,5872.39,CBP,3,1041.39,0.0,0
node_0325,9985.0,12856.74,voter,0,4126.74,0.0,0
node_0326,3820.0,4176.48,voter,12,3182.48,0.0,0
node_0327,3638.0,3642.04,CBP,6,1780.37,407.34,1
node_0328,2290.0,29.5,voter,0,73.5,0.0,0
node_0329,5111.0,5018.66,voter,0,806.66,0.0,0
node_0330,9545.0,13544.48,voter,10,5719.48,0.0,0
node_0331,1526.0,1082.63,voter,0,11.63,0.0,0
node_0332,6857.0,7240.18,voter,0,1412.18,0.0,0
node_0333,8887.0,9755.71,CBP,4,1465.71,0.0,0
node_0334,8747.0,11555.7,voter,10,4873.7,0.0,0
node_0335,2745.0,1868.38,voter,0,202.38,0.0,0
node_0336,4885.0,1941.12,voter,0,402.12,0.0,0
node_0337,1936.0,1187.38,voter,0,396.38,0.0,0
node_0338,2356.0,1336.44,voter,0,432.44,0.0,0
node_0339,6561.0,6260.26,CBP,0,1308.26,0.0,0
node_0340,1529.0,625.68,voter,0,36.68,0.0,0
node_0341,4382.0,2817.81,BP,5,1181.81,0.0,0
node_0342,6088.0,6233.47,voter,0,2271.47,0.0,0
node_0343,9627.0,10644.37,voter,0,1497.37,0.0,1
node_0344,1825.0,1012.77,CBP,3,530.77,0.0,0
node_0345,460.0,634.49,voter,0,99.49,0.0,0
node_0346,3676.0,3505.45,voter,0,925.45,0.0,0
node_0347,5001.0,4882.69,CBP,0,528.69,0.0,0
node_0348,2340.0,1375.45,voter,0,143.45,0.0,0
node_0349,5036.0,4481.46,voter,0,937.46,0.0,0
node_0350,1642.0,44.22,voter,3,861.43,199.21,1
node_0351,6417.0,4350.61,voter,0,1110.61,0.0,0
node_0352,9672.0,11692.43,BP,13,4426.96,1186.53,1
node_0353,6847.0,11320.72,voter,10,4579.72,0.0,0
node_0354,6736.0,6864.78,voter,0,1778.78,0.0,0
node_0355,586.0,360.48,voter,0,137.48,0.0,0
node_0356,7314.0,8186.31,voter,0,2431.31,0.0,0
node_0357,5992.0,7157.23,voter,0,1693.23,0.0,0
node_0358,8970.0,8459.56,voter,1,566.56,0.0,1
node_0359,1042.0,169.0,CBP,0,0.0,0.0,0
node_0360,2051.0,788.95,voter,0,169.95,0.0,0
node_0361,1551.0,568.07,voter,0,320.07,0.0,0
node_0362,878.0,1015.27,voter,0,130.27,0.0,0
node_0363,2113.0,603.85,voter,0,371.85,0.0,0
node_0364,1174.0,344.98,voter,0,309.98,0.0,0
node_0365,9657.0,9304.54,voter,1,1034.35,986.81,1
node_0366,5433.0,9842.17,BP,17,4365.17,0.0,0
node_0367,4592.0,4557.27,voter,0,26.27,0.0,0
node_0368,2179.0,1342.97,voter,12,1824.97,0.0,1
node_0369,1851.0,1474.65,voter,0,199.65,0.0,0
node_0370,2209.0,3295.44,voter,0,596.44,0.0,0
node_0371,9697.0,10838.34,voter,0,2786.34,0.0,0
node_0372,4397.0,3830.0,voter,0,0.0,0.0,0
node_0373,8669.0,6990.42,voter,0,1419.42,0.0,0
node_0374,7852.0,10659.14,voter,8,5162.14,0.0,0
node_0375,8458.0,6631.21,voter,0,330.21,0.0,0
node_0376,8304.0,11521.91,voter,0,2363.91,0.0,0
node_0377,8593.0,9176.8,voter,0,2951.8,0.0,0
node_0378,1046.0,1642.05,voter,0,145.05,0.0,0
node_0379,7034.0,7862.36,voter,0,2422.36,0.0,0
node_0380,7317.0,4947.51,voter,0,394.51,0.0,0
node_0381,5327.0,8768.52,voter,10,3510.52,0.0,0
node_0382,2117.0,485.12,voter,0,214.12,0.0,0
node_0383,6290.0,5141.06,voter,0,721.06,0.0,0
node_0384,7483.0,8347.55,voter,0,655.55,0.0,0
node_0385,1674.0,939.02,CBP,0,155.02,0.0,0
node_0386,9083.0,8962.13,voter,1,944.13,0.0,0
node_0387,7096.0,11594.62,voter,10,3746.62,0.0,0
node_0388,6829.0,7510.03,voter,0,138.03,0.0,0
node_0389,6582.0,7277.43,voter,0,1945.43,0.0,0
node_0390,5170.0,4763.0,voter,6,2491.32,647.32,1
node_0391,6182.0,5335.38,voter,0,1393.38,0.0,0
node_0392,1149.0,17.65,voter,0,144.65,0.0,0
node_0393,1577.0,926.31,voter,0,4.31,0.0,0
node_0394,2181.0,690.0,voter,0,0.0,0.0,0
node_0395,2052.0,1407.52,voter,0,54.52,0.0,0
node_0396,892.0,201.11,CBP,0,261.11,0.0,0
node_0397,5811.0,5871.11,voter,3,2039.11,0.0,1
node_0398,2585.0,5676.01,voter,0,1180.01,0.0,0
node_0399,1823.0,4214.87,voter,0,779.87,0.0,0
node_0400,1932.0,2047.83,voter,0,218.83,0.0,0
node_0401,7080.0,6558.74,voter,0,626.74,0.0,0
node_0402,4431.0,2069.41,voter,0,314.41,0.0,0
node_0403,5112.0,6686.2,voter,0,490.2,0.0,0
node_0404,150.0,465.0,voter,0,0.0,0.0,0
node_0405,9328.0,12267.76,BP,5,4267.76,0.0,0
node_0406,2374.0,2210.0,CBP,0,0.0,0.0,0
node_0407,1553.0,871.43,CBP,1,397.43,0.0,0
node_0408,6213.0,5986.83,voter,0,587.83,0.0,0
node_0409,2628.0,1128.16,CBP,4,1004.62,362.46,1
node_0410,9349.0,10618.75,voter,0,2529.75,0.0,0
node_0411,2599.0,1822.85,voter,0,462.85,0.0,0
node_0412,1386.0,1432.02,voter,0,83.02,0.0,0
node_0413,8007.0,6165.0,voter,0,0.0,0.0,0
node_0414,4525.0,5633.3,voter,0,121.3,0.0,0
node_0415,5705.0,7311.59,CBP,14,2673.59,0.0,0
node_0416,9767.0,9069.54,voter,0,1879.54,0.0,0
node_0417,794.0,2227.0,voter,0,0.0,0.0,0
node_0418,175.0,87.22,voter,0,9.22,0.0,0
node_0419,2298.0,200.62,voter,0,60.62,0.0,0
node_0420,5425.0,3567.48,voter,0,698.48,0.0,0
node_0421,7105.0,5753.06,voter,0,609.06,0.0,0
node_0422,8775.0,12213.7,voter,21,5612.7,0.0,0
node_0423,1230.0,696.6,voter,0,195.6,0.0,0
node_0424,7197.0,6742.76,voter,0,1751.76,0.0,0
node_0425,5179.0,8185.17,CBP,10,3835.17,0.0,0
node_0426,6893.0,7123.29,voter,0,2398.29,0.0,0
node_0427,391.0,1847.09,voter,0,427.09,0.0,0
node_0428,7588.0,5123.75,voter,0,2416.75,0.0,0
node_0429,1493.0,1633.93,voter,0,281.93,0.0,0
node_0430,4036.0,2229.45,voter,0,637.45,0.0,0
node_0431,8634.0,8996.01,voter,0,2191.01,0.0,0
node_0432,5612.0,5191.28,voter,0,660.28,0.0,0
node_0433,1301.0,756.64,voter,0,4.64,0.0,0
node_0434,8743.0,11673.17,voter,0,1914.17,0.0,0
node_0435,5802.0,6518.11,voter,0,1297.11,0.0,0
node_0436,3921.0,7720.53,voter,0,623.53,0.0,0
node_0437,3282.0,1262.78,voter,0,79.78,0.0,0
node_0438,1284.0,1042.99,voter,0,216.99,0.0,0
node_0439,7651.0,10413.18,voter,11,4636.18,0.0,0
node_0440,9298.0,13252.78,voter,24,6560.78,0.0,0
node_0441,5229.0,7813.35,voter,0,1220.35,0.0,0
node_0442,7732.0,12018.05,voter,8,2914.05,0.0,1
node_0443,4550.0,4555.11,voter,0,1361.11,0.0,0
node_0444,8362.0,12775.55,voter,0,3103.55,0.0,0
node_0445,7454.0,10870.53,voter,0,2576.53,0.0,0
node_0446,4753.0,6181.48,voter,0,1910.48,0.0,0
node_0447,9783.0,13023.95,voter,21,6033.95,0.0,0
node_0448,9558.0,12733.28,BP,7,1619.28,0.0,0
node_0449,7418.0,7296.29,CBP,3,1671.29,0.0,0
node_0450,5317.0,4064.17,voter,0,386.17,0.0,0
node_0451,1063.0,453.41,voter,2,297.41,0.0,0
node_0452,1431.0,92.28,voter,0,382.28,0.0,0
node_0453,691.0,1273.71,voter,0,112.71,0.0,0
node_0454,7249.0,7893.75,voter,0,1868.75,0.0,0
node_0455,6012.0,4415.65,voter,0,1128.65,0.0,0
node_0456,6397.0,6950.49,voter,0,1160.49,0.0,0
node_0457,9845.0,10179.26,voter,10,3088.26,0.0,0
node_0458,1129.0,225.91,CBP,0,7.91,0.0,0
node_0459,4705.0,7012.45,voter,10,3385.45,0.0,0
