Election_ID,block_id,account_id,stake,event,Timestamp,remarks
4,block_0678,node_0014,6919,enqueued,2026-07-26 00:34:28,appended to backups queue (no cooldown)
4,block_0701,node_0447,8568,promoted-out,2026-07-26 00:34:28,promoted to replace node_0097
4,block_0701,node_0097,10412,cooldown,2026-07-26 00:34:28,waits 5 rounds before rejoining backups
4,block_0703,node_0228,4068,promoted-out,2026-07-26 00:34:28,promoted to replace node_0108
4,block_0703,node_0108,1824,cooldown,2026-07-26 00:34:28,waits 5 rounds before rejoining backups
4,block_0722,node_0415,4104,promoted-out,2026-07-26 00:34:28,promoted to replace node_0221
4,block_0722,node_0221,7721,cooldown,2026-07-26 00:34:28,waits 5 rounds before rejoining backups
4,block_0723,node_0219,5629,promoted-out,2026-07-26 00:34:28,promoted to replace node_0228
4,block_0723,node_0228,3675,cooldown,2026-07-26 00:34:28,waits 5 rounds before rejoining backups
4,block_0742,node_0375,7194,promoted-out,2026-07-26 00:34:28,promoted to replace node_0415
4,block_0742,node_0415,3946,enqueued,2026-07-26 00:34:28,appended to backups queue (no cooldown)
4,block_0765,node_0343,11191,promoted-out,2026-07-26 00:34:29,promoted to replace node_0238
4,block_0765,node_0238,11646,cooldown,2026-07-26 00:34:29,waits 5 rounds before rejoining backups
4,block_0785,node_0434,10476,promoted-out,2026-07-26 00:34:29,promoted to replace node_0343
4,block_0785,node_0343,11118,enqueued,2026-07-26 00:34:29,appended to backups queue (no cooldown)
4,block_0800,node_0097,10274,rejoin,2026-07-26 00:34:29,cooldown complete; back in backups queue
4,block_0800,node_0108,1906,rejoin,2026-07-26 00:34:29,cooldown complete; back in backups queue
5,,node_0154,43702,init,2026-07-26 00:34:29,CBP(backup) rank 1
5,,node_0448,43543,init,2026-07-26 00:34:29,CBP(backup) rank 2
5,,node_0333,43129,init,2026-07-26 00:34:29,CBP(backup) rank 3
5,,node_0466,42039,init,2026-07-26 00:34:29,CBP(backup) rank 4
5,,node_0324,40497,init,2026-07-26 00:34:29,CBP(backup) rank 5
5,,node_0344,39887,init,2026-07-26 00:34:29,CBP(backup) rank 6
5,,node_0407,39567,init,2026-07-26 00:34:29,CBP(backup) rank 7
5,,node_0307,36834,init,2026-07-26 00:34:29,CBP(backup) rank 8
5,,node_0191,35909,init,2026-07-26 00:34:29,CBP(backup) rank 9
5,,node_0282,34751,init,2026-07-26 00:34:29,CBP(backup) rank 10
5,,node_0359,34577,init,2026-07-26 00:34:29,CBP(backup) rank 11
5,,node_0425,33715,init,2026-07-26 00:34:29,CBP(backup) rank 12
5,,node_0316,32757,init,2026-07-26 00:34:29,CBP(backup) rank 13
5,,node_0166,32528,init,2026-07-26 00:34:29,CBP(backup) rank 14
5,,node_0105,31830,init,2026-07-26 00:34:29,CBP(backup) rank 15
5,,node_0276,29596,init,2026-07-26 00:34:29,CBP(backup) rank 16
5,,node_0483,28789,init,2026-07-26 00:34:29,CBP(backup) rank 17
5,,node_0385,28374,init,2026-07-26 00:34:29,CBP(backup) rank 18
5,,node_0157,27475,init,2026-07-26 00:34:29,CBP(backup) rank 19
5,,node_0018,27055,init,2026-07-26 00:34:29,CBP(backup) rank 20
5,,node_0261,25911,init,2026-07-26 00:34:29,CBP(backup) rank 21
5,,node_0010,25504,init,2026-07-26 00:34:29,CBP(backup) rank 22
5,,node_0251,24704,init,2026-07-26 00:34:29,CBP(backup) rank 23
5,,node_0458,24267,init,2026-07-26 00:34:29,CBP(backup) rank 24
5,,node_0215,23888,init,2026-07-26 00:34:29,CBP(backup) rank 25
5,,node_0347,23865,init,2026-07-26 00:34:29,CBP(backup) rank 26
5,,node_0497,23585,init,2026-07-26 00:34:29,CBP(backup) rank 27
5,,node_0252,23411,init,2026-07-26 00:34:29,CBP(backup) rank 28
5,,node_0063,23391,init,2026-07-26 00:34:29,CBP(backup) rank 29
5,,node_0409,23232,init,2026-07-26 00:34:29,CBP(backup) rank 30
5,,node_0406,20800,init,2026-07-26 00:34:29,CBP(backup) rank 31
5,,node_0278,20251,init,2026-07-26 00:34:29,CBP(backup) rank 32
5,,node_0291,19959,init,2026-07-26 00:34:29,CBP(backup) rank 33
5,,node_0327,19291,init,2026-07-26 00:34:29,CBP(backup) rank 34
5,,node_0396,19073,init,2026-07-26 00:34:29,CBP(backup) rank 35
5,,node_0023,18277,init,2026-07-26 00:34:29,CBP(backup) rank 36
5,,node_0137,18210,init,2026-07-26 00:34:29,CBP(backup) rank 37
5,,node_0339,18191,init,2026-07-26 00:34:29,CBP(backup) rank 38
5,,node_0211,17715,init,2026-07-26 00:34:29,CBP(backup) rank 39
5,,node_0494,17374,init,2026-07-26 00:34:29,CBP(backup) rank 40
5,block_0811,node_0154,7858,promoted-out,2026-07-26 00:34:30,promoted to replace node_0107
5,block_0811,node_0107,12498,cooldown,2026-07-26 00:34:30,waits 5 rounds before rejoining backups
5,block_0822,node_0448,11756,promoted-out,2026-07-26 00:34:30,promoted to replace node_0493
5,block_0822,node_0493,1378,cooldown,2026-07-26 00:34:30,waits 5 rounds before rejoining backups
5,block_0827,node_0333,8138,promoted-out,2026-07-26 00:34:30,promoted to replace node_0119
5,block_0827,node_0119,6688,enqueued,2026-07-26 00:34:30,appended to backups queue (no cooldown)
5,block_0833,node_0466,5914,promoted-out,2026-07-26 00:34:30,promoted to replace node_0141
5,block_0833,node_0141,7478,enqueued,2026-07-26 00:34:30,appended to backups queue (no cooldown)
5,block_0835,node_0324,5117,promoted-out,2026-07-26 00:34:30,promoted to replace node_0341
5,block_0835,node_0341,2815,cooldown,2026-07-26 00:34:30,waits 5 rounds before rejoining backups
5,block_0867,node_0344,702,promoted-out,2026-07-26 00:34:30,promoted to replace node_0333
5,block_0867,node_0333,8479,enqueued,2026-07-26 00:34:30,appended to backups queue (no cooldown)
5,block_0881,node_0407,1055,promoted-out,2026-07-26 00:34:31,promoted to replace node_0294
5,block_0881,node_0294,10255,cooldown,2026-07-26 00:34:31,waits 5 rounds before rejoining backups
5,block_0897,node_0307,6838,promoted-out,2026-07-26 00:34:31,promoted to replace node_0449
5,block_0897,node_0449,6337,cooldown,2026-07-26 00:34:31,waits 5 rounds before rejoining backups
5,block_0900,node_0107,12427,rejoin,2026-07-26 00:34:31,cooldown complete; back in backups queue
5,block_0902,node_0493,1934,rejoin,2026-07-26 00:34:31,cooldown complete; back in backups queue
5,block_0902,node_0341,2053,rejoin,2026-07-26 00:34:31,cooldown complete; back in backups queue
