Reward_dist_id,Block_id,type,account_id,self.stake,pd_reward_stake,closing_stake,remarks
73,block_0011,PDDPoS,node_0270,9145.0,89.37,9234.37,voter pd share
74,block_0011,PDDPoS,node_0256,7034.0,98.75,7132.75,voter pd share
75,block_0011,PDDPoS,node_0273,4497.0,69.62,4566.62,voter pd share
76,block_0011,PDDPoS,node_0381,5479.0,90.86,5569.86,voter pd share
77,block_0011,PDDPoS,node_0353,6665.0,232.87,6897.87,self 20% + leftover
78,block_0012,PDDPoS,node_0439,7382.0,83.04,7465.04,voter pd share
79,block_0012,PDDPoS,node_0236,2393.0,30.41,2423.41,voter pd share
80,block_0012,PDDPoS,node_0343,9661.0,126.49,9787.49,voter pd share
81,block_0012,PDDPoS,node_0497,2233.0,38.07,2271.07,voter pd share
82,block_0012,PDDPoS,node_0100,8333.0,134.83,8467.83,voter pd share
83,block_0012,PDDPoS,node_0081,986.0,22.98,1008.98,voter pd share
84,block_0012,PDDPoS,node_0430,4065.0,110.67,4175.67,voter pd share
85,block_0012,PDDPoS,node_0083,4034.0,229.52,4263.52,self 20% + leftover
86,block_0013,PDDPoS,node_0136,8870.0,93.16,8963.16,voter pd share
87,block_0013,PDDPoS,node_0281,8161.0,129.57,8290.57,voter pd share
88,block_0013,PDDPoS,node_0113,2447.0,49.08,2496.08,voter pd share
89,block_0013,PDDPoS,node_0210,4352.0,82.42,4434.42,voter pd share
90,block_0013,PDDPoS,node_0250,7029.0,145.42,7174.42,voter pd share
91,block_0013,PDDPoS,node_0385,1564.0,36.9,1600.9,voter pd share
92,block_0013,PDDPoS,node_0390,5099.0,240.46,5339.46,self 20% + leftover
93,block_0014,PDDPoS,node_0307,7436.0,82.28,7518.28,voter pd share
94,block_0014,PDDPoS,node_0123,8593.0,107.76,8700.76,voter pd share
95,block_0014,PDDPoS,node_0105,1520.0,24.55,1544.55,voter pd share
96,block_0014,PDDPoS,node_0262,8095.0,112.62,8207.62,voter pd share
97,block_0014,PDDPoS,node_0033,1942.0,27.8,1969.8,voter pd share
98,block_0014,PDDPoS,node_0079,4850.0,79.79,4929.79,voter pd share
99,block_0014,PDDPoS,node_0222,3368.0,151.19,3519.19,self 20% + leftover
100,block_0015,PDDPoS,node_0491,6182.0,74.48,6256.48,voter pd share
101,block_0015,PDDPoS,node_0288,2538.0,32.92,2570.92,voter pd share
102,block_0015,PDDPoS,node_0444,8457.0,131.26,8588.26,voter pd share
103,block_0015,PDDPoS,node_0470,8435.0,156.93,8591.93,voter pd share
104,block_0015,PDDPoS,node_0198,1175.0,28.84,1203.84,voter pd share
105,block_0015,PDDPoS,node_0352,9609.0,352.58,9961.58,self 20% + leftover
106,block_0016,PDDPoS,node_0480,8253.0,121.24,8374.24,voter pd share
107,block_0016,PDDPoS,node_0186,3986.0,58.57,4044.57,voter pd share
108,block_0016,PDDPoS,node_0043,8921.0,133.01,9054.01,voter pd share
109,block_0016,PDDPoS,node_0028,7582.0,169.88,7751.88,voter pd share
110,block_0016,PDDPoS,node_0411,2712.0,59.67,2771.67,voter pd share
111,block_0016,PDDPoS,node_0459,4783.0,235.62,5018.62,self 20% + leftover
112,block_0017,PDDPoS,node_0008,76.0,1.69,77.69,voter pd share
113,block_0017,PDDPoS,node_0465,6833.0,80.83,6913.83,voter pd share
114,block_0017,PDDPoS,node_0436,4132.0,59.76,4191.76,voter pd share
115,block_0017,PDDPoS,node_0423,1216.0,18.97,1234.97,voter pd share
116,block_0017,PDDPoS,node_0342,5891.0,108.43,5999.43,voter pd share
117,block_0017,PDDPoS,node_0405,8979.0,205.53,9184.53,voter pd share
118,block_0017,PDDPoS,node_0275,2067.0,51.29,2118.29,voter pd share
119,block_0017,PDDPoS,node_0425,5340.0,250.5,5590.5,self 20% + leftover
120,block_0018,PDDPoS,node_0337,1750.0,15.42,1765.42,voter pd share
121,block_0018,PDDPoS,node_0251,2774.0,20.18,2794.18,voter pd share
122,block_0018,PDDPoS,node_0089,287.0,1.69,288.69,voter pd share
123,block_0018,PDDPoS,node_0452,1301.0,13.99,1314.99,voter pd share
124,block_0018,PDDPoS,node_0364,1263.0,15.42,1278.42,voter pd share
125,block_0018,PDDPoS,node_0041,4963.0,65.54,5028.54,voter pd share
126,block_0018,PDDPoS,node_0426,7111.0,111.7,7222.7,voter pd share
127,block_0018,PDDPoS,node_0118,3488.0,64.5,3552.5,voter pd share
128,block_0018,PDDPoS,node_0152,2854.0,52.41,2906.41,voter pd share
129,block_0018,PDDPoS,node_0124,1869.0,37.65,1906.65,voter pd share
130,block_0018,PDDPoS,node_0232,7119.0,226.5,7345.5,self 20% + leftover
131,block_0019,PDDPoS,node_0107,9769.0,119.04,9888.04,voter pd share
132,block_0019,PDDPoS,node_0445,7238.0,107.46,7345.46,voter pd share
133,block_0019,PDDPoS,node_0371,9635.0,254.81,9889.81,voter pd share
134,block_0019,PDDPoS,node_0442,7869.0,296.69,8165.69,self 20% + leftover
135,block_0020,PDDPoS,node_0171,8282.0,90.7,8372.7,voter pd share
136,block_0020,PDDPoS,node_0202,2894.0,46.95,2940.95,voter pd share
137,block_0020,PDDPoS,node_0030,9813.0,164.73,9977.73,voter pd share
138,block_0020,PDDPoS,node_0200,1826.0,31.93,1857.93,voter pd share
139,block_0020,PDDPoS,node_0220,5789.0,105.14,5894.14,voter pd share
140,block_0020,PDDPoS,node_0396,455.0,17.25,472.25,voter pd share
141,block_0020,PDDPoS,node_0076,4406.0,196.3,4602.3,self 20% + leftover
142,block_0021,PDDPoS,node_0431,8716.92,59.54,8776.46,voter pd share
143,block_0021,PDDPoS,node_0467,5863.94,41.11,5905.06,voter pd share
144,block_0021,PDDPoS,node_0377,8540.66,117.42,8658.09,voter pd share
145,block_0021,PDDPoS,node_0129,6621.19,86.92,6708.12,voter pd share
146,block_0021,PDDPoS,node_0177,7756.46,115.71,7872.18,voter pd share
147,block_0021,PDDPoS,node_0280,8388.07,152.1,8540.17,voter pd share
148,block_0021,PDDPoS,node_0326,3834.74,204.19,4038.93,self 20% + leftover
149,block_0022,PDDPoS,node_0299,2381.32,16.02,2397.34,voter pd share
150,block_0022,PDDPoS,node_0287,9887.91,72.5,9960.4,voter pd share
151,block_0022,PDDPoS,node_0174,2360.51,17.06,2377.57,voter pd share
152,block_0022,PDDPoS,node_0044,9713.21,79.75,9792.96,voter pd share
153,block_0022,PDDPoS,node_0106,8834.14,77.94,8912.08,voter pd share
154,block_0022,PDDPoS,node_0214,7883.83,103.03,7986.86,voter pd share
155,block_0022,PDDPoS,node_0397,5895.08,176.7,6071.78,self 20% + leftover
156,block_0023,PDDPoS,node_0460,5798.94,45.15,5844.09,voter pd share
157,block_0023,PDDPoS,node_0219,7056.12,72.5,7128.62,voter pd share
158,block_0023,PDDPoS,node_0189,10152.99,117.57,10270.55,voter pd share
159,block_0023,PDDPoS,node_0119,5697.1,71.34,5768.43,voter pd share
160,block_0023,PDDPoS,node_0055,6058.8,77.78,6136.58,voter pd share
161,block_0023,PDDPoS,node_0148,7377.21,105.38,7482.58,voter pd share
162,block_0023,PDDPoS,node_0463,5175.85,194.29,5370.14,self 20% + leftover
163,block_0024,PDDPoS,node_0409,2798.24,20.99,2819.23,voter pd share
164,block_0024,PDDPoS,node_0318,9562.25,82.88,9645.13,voter pd share
165,block_0024,PDDPoS,node_0356,7559.33,78.58,7637.91,voter pd share
166,block_0024,PDDPoS,node_0211,9285.26,159.52,9444.78,voter pd share
167,block_0024,PDDPoS,node_0295,8251.71,145.44,8397.15,voter pd share
168,block_0024,PDDPoS,node_0440,9279.21,290.59,9569.81,self 20% + leftover
169,block_0025,PDDPoS,node_0257,7178.22,51.9,7230.12,voter pd share
170,block_0025,PDDPoS,node_0407,1277.22,14.96,1292.18,voter pd share
171,block_0025,PDDPoS,node_0302,5308.04,53.39,5361.43,voter pd share
172,block_0025,PDDPoS,node_0128,7154.21,81.44,7235.65,voter pd share
173,block_0025,PDDPoS,node_0115,6820.21,81.44,6901.65,voter pd share
174,block_0025,PDDPoS,node_0212,1573.19,18.22,1591.41,voter pd share
175,block_0025,PDDPoS,node_0147,7849.34,106.17,7955.52,voter pd share
176,block_0025,PDDPoS,node_0097,9799.56,229.48,10029.05,self 20% + leftover
177,block_0026,PDDPoS,node_0127,5434.42,46.07,5480.49,voter pd share
178,block_0026,PDDPoS,node_0325,9837.32,94.89,9932.21,voter pd share
179,block_0026,PDDPoS,node_0283,2922.08,37.91,2960.0,voter pd share
180,block_0026,PDDPoS,node_0155,8839.71,129.8,8969.51,voter pd share
181,block_0026,PDDPoS,node_0373,8517.62,179.75,8697.37,voter pd share
182,block_0026,PDDPoS,node_0157,9086.85,284.57,9371.42,self 20% + leftover
183,block_0027,PDDPoS,node_0168,9759.89,81.27,9841.15,voter pd share
184,block_0027,PDDPoS,node_0099,3302.38,29.01,3331.39,voter pd share
185,block_0027,PDDPoS,node_0449,7593.36,69.69,7663.05,voter pd share
186,block_0027,PDDPoS,node_0327,3669.06,60.56,3729.62,voter pd share
187,block_0027,PDDPoS,node_0334,8857.02,190.3,9047.32,voter pd share
188,block_0027,PDDPoS,node_0350,1352.45,37.89,1390.34,voter pd share
189,block_0027,PDDPoS,node_0003,9535.84,302.29,9838.13,self 20% + leftover
190,block_0028,PDDPoS,node_0454,7000.39,59.08,7059.47,voter pd share
191,block_0028,PDDPoS,node_0479,7446.25,71.6,7517.85,voter pd share
192,block_0028,PDDPoS,node_0446,4635.12,46.19,4681.31,voter pd share
193,block_0028,PDDPoS,node_0064,1017.24,9.25,1026.49,voter pd share
194,block_0028,PDDPoS,node_0357,6003.42,105.18,6108.6,voter pd share
195,block_0028,PDDPoS,node_0178,6654.68,121.68,6776.36,voter pd share
196,block_0028,PDDPoS,node_0192,9846.9,289.03,10135.93,self 20% + leftover
197,block_0029,PDDPoS,node_0454,7149.47,65.47,7214.94,voter pd share
198,block_0029,PDDPoS,node_0479,7461.85,79.35,7541.2,voter pd share
199,block_0029,PDDPoS,node_0446,4647.31,51.19,4698.49,voter pd share
200,block_0029,PDDPoS,node_0064,1096.49,10.25,1106.75,voter pd share
201,block_0029,PDDPoS,node_0357,6139.6,116.57,6256.17,voter pd share
202,block_0029,PDDPoS,node_0178,6779.36,134.85,6914.21,voter pd share
203,block_0029,PDDPoS,node_0192,10143.93,320.32,10464.25,self 20% + leftover
204,block_0030,PDDPoS,node_0399,2271.54,17.53,2289.07,voter pd share
205,block_0030,PDDPoS,node_0090,1413.09,12.88,1425.97,voter pd share
206,block_0030,PDDPoS,node_0035,6069.53,72.14,6141.67,voter pd share
207,block_0030,PDDPoS,node_0056,9982.68,120.92,10103.6,voter pd share
208,block_0030,PDDPoS,node_0038,5621.03,81.1,5702.13,voter pd share
209,block_0030,PDDPoS,node_0231,9837.06,137.46,9974.51,voter pd share
210,block_0030,PDDPoS,node_0494,7976.08,221.97,8198.06,self 20% + leftover
211,block_0031,PDDPoS,node_0221,5114.52,42.65,5157.16,voter pd share
212,block_0031,PDDPoS,node_0313,4239.01,37.12,4276.12,voter pd share
213,block_0031,PDDPoS,node_0270,9085.37,89.65,9175.02,voter pd share
214,block_0031,PDDPoS,node_0256,7177.75,99.05,7276.81,voter pd share
215,block_0031,PDDPoS,node_0273,4478.62,69.83,4548.44,voter pd share
216,block_0031,PDDPoS,node_0381,5141.86,91.13,5232.99,voter pd share
217,block_0031,PDDPoS,node_0353,6967.87,233.58,7201.45,self 20% + leftover
218,block_0032,PDDPoS,node_0439,7786.04,65.71,7851.75,voter pd share
219,block_0032,PDDPoS,node_0236,2358.41,24.06,2382.47,voter pd share
220,block_0032,PDDPoS,node_0343,9534.49,100.08,9634.57,voter pd share
221,block_0032,PDDPoS,node_0497,2401.07,30.12,2431.19,voter pd share
222,block_0032,PDDPoS,node_0100,8296.83,106.68,8403.5,voter pd share
223,block_0032,PDDPoS,node_0081,1269.98,18.18,1288.16,voter pd share
224,block_0032,PDDPoS,node_0430,4084.67,87.56,4172.23,voter pd share
225,block_0032,PDDPoS,node_0083,4097.52,181.6,4279.13,self 20% + leftover
226,block_0033,PDDPoS,node_0136,8901.16,93.16,8994.32,voter pd share
227,block_0033,PDDPoS,node_0281,8448.57,129.57,8578.13,voter pd share
228,block_0033,PDDPoS,node_0113,2809.08,49.08,2858.16,voter pd share
229,block_0033,PDDPoS,node_0210,4539.42,82.42,4621.85,voter pd share
230,block_0033,PDDPoS,node_0250,7027.42,145.42,7172.83,voter pd share
231,block_0033,PDDPoS,node_0385,1212.9,36.9,1249.81,voter pd share
232,block_0033,PDDPoS,node_0390,5135.46,240.46,5375.91,self 20% + leftover
233,block_0034,PDDPoS,node_0307,7067.28,84.95,7152.23,voter pd share
234,block_0034,PDDPoS,node_0123,8658.76,111.25,8770.01,voter pd share
235,block_0034,PDDPoS,node_0105,1376.55,25.35,1401.9,voter pd share
236,block_0034,PDDPoS,node_0262,8244.62,116.28,8360.9,voter pd share
237,block_0034,PDDPoS,node_0033,1658.8,28.7,1687.51,voter pd share
238,block_0034,PDDPoS,node_0079,4535.79,82.37,4618.16,voter pd share
239,block_0034,PDDPoS,node_0222,3394.19,156.09,3550.29,self 20% + leftover
240,block_0035,PDDPoS,node_0491,6346.48,54.35,6400.82,voter pd share
241,block_0035,PDDPoS,node_0288,2515.92,24.02,2539.94,voter pd share
242,block_0035,PDDPoS,node_0444,8907.26,95.79,9003.05,voter pd share
243,block_0035,PDDPoS,node_0470,8862.93,114.51,8977.44,voter pd share
244,block_0035,PDDPoS,node_0198,1569.84,21.05,1590.89,voter pd share
245,block_0035,PDDPoS,node_0352,10179.58,257.29,10436.86,self 20% + leftover
246,block_0036,PDDPoS,node_0480,8632.24,119.37,8751.61,voter pd share
247,block_0036,PDDPoS,node_0186,4055.57,57.66,4113.23,voter pd share
248,block_0036,PDDPoS,node_0043,8688.01,130.96,8818.97,voter pd share
249,block_0036,PDDPoS,node_0028,7691.88,167.26,7859.15,voter pd share
250,block_0036,PDDPoS,node_0411,2755.67,58.75,2814.43,voter pd share
251,block_0036,PDDPoS,node_0459,4796.62,231.99,5028.61,self 20% + leftover
252,block_0037,PDDPoS,node_0008,62.69,1.33,64.02,voter pd share
253,block_0037,PDDPoS,node_0465,6793.83,63.77,6857.59,voter pd share
254,block_0037,PDDPoS,node_0436,4555.76,47.14,4602.9,voter pd share
255,block_0037,PDDPoS,node_0423,965.97,14.97,980.94,voter pd share
256,block_0037,PDDPoS,node_0342,5856.43,85.55,5941.98,voter pd share
257,block_0037,PDDPoS,node_0405,9204.53,162.15,9366.69,voter pd share
258,block_0037,PDDPoS,node_0275,2516.29,40.47,2556.76,voter pd share
259,block_0037,PDDPoS,node_0425,5699.5,197.62,5897.12,self 20% + leftover
260,block_0038,PDDPoS,node_0337,1847.42,18.35,1865.77,voter pd share
261,block_0038,PDDPoS,node_0251,2830.18,24.03,2854.21,voter pd share
262,block_0038,PDDPoS,node_0089,221.69,2.02,223.71,voter pd share
263,block_0038,PDDPoS,node_0452,1008.99,16.66,1025.65,voter pd share
264,block_0038,PDDPoS,node_0364,1381.42,18.35,1399.77,voter pd share
265,block_0038,PDDPoS,node_0041,5131.54,78.02,5209.57,voter pd share
266,block_0038,PDDPoS,node_0426,6946.7,132.96,7079.66,voter pd share
267,block_0038,PDDPoS,node_0118,3668.5,76.78,3745.29,voter pd share
268,block_0038,PDDPoS,node_0152,2847.41,62.39,2909.79,voter pd share
269,block_0038,PDDPoS,node_0124,1839.65,44.82,1884.47,voter pd share
270,block_0038,PDDPoS,node_0232,7043.5,269.63,7313.13,self 20% + leftover
271,block_0039,PDDPoS,node_0107,9639.04,115.82,9754.86,voter pd share
272,block_0039,PDDPoS,node_0445,7331.46,104.56,7436.01,voter pd share
273,block_0039,PDDPoS,node_0371,9866.81,247.93,10114.74,voter pd share
274,block_0039,PDDPoS,node_0442,8230.69,288.69,8519.38,self 20% + leftover
275,block_0040,PDDPoS,node_0171,8384.7,107.92,8492.62,voter pd share
276,block_0040,PDDPoS,node_0202,2875.95,55.87,2931.82,voter pd share
277,block_0040,PDDPoS,node_0030,10352.73,196.01,10548.73,voter pd share
278,block_0040,PDDPoS,node_0200,2040.93,37.99,2078.91,voter pd share
279,block_0040,PDDPoS,node_0220,5888.14,125.11,6013.26,voter pd share
280,block_0040,PDDPoS,node_0396,536.25,20.52,556.77,voter pd share
281,block_0040,PDDPoS,node_0076,4603.3,233.58,4836.88,self 20% + leftover
282,block_0041,PDDPoS,node_0431,8568.46,59.31,8627.77,voter pd share
283,block_0041,PDDPoS,node_0467,5663.06,40.96,5704.01,voter pd share
284,block_0041,PDDPoS,node_0377,8588.09,116.97,8705.06,voter pd share
285,block_0041,PDDPoS,node_0129,6757.12,86.59,6843.7,voter pd share
286,block_0041,PDDPoS,node_0177,8104.18,115.27,8219.44,voter pd share
287,block_0041,PDDPoS,node_0280,8349.17,151.51,8500.68,voter pd share
288,block_0041,PDDPoS,node_0326,3721.93,203.4,3925.33,self 20% + leftover
289,block_0042,PDDPoS,node_0299,2546.34,16.52,2562.86,voter pd share
290,block_0042,PDDPoS,node_0287,9802.4,74.77,9877.17,voter pd share
291,block_0042,PDDPoS,node_0174,2205.57,17.6,2223.17,voter pd share
292,block_0042,PDDPoS,node_0044,9969.96,82.25,10052.21,voter pd share
293,block_0042,PDDPoS,node_0106,8917.08,80.38,8997.47,voter pd share
294,block_0042,PDDPoS,node_0214,7640.86,106.26,7747.12,voter pd share
295,block_0042,PDDPoS,node_0397,5996.78,182.23,6179.01,self 20% + leftover
296,block_0043,PDDPoS,node_0460,6087.09,35.25,6122.34,voter pd share
297,block_0043,PDDPoS,node_0219,7004.62,56.6,7061.22,voter pd share
298,block_0043,PDDPoS,node_0189,10420.55,91.78,10512.34,voter pd share
299,block_0043,PDDPoS,node_0119,5645.43,55.69,5701.12,voter pd share
300,block_0043,PDDPoS,node_0055,6147.58,60.73,6208.31,voter pd share
301,block_0043,PDDPoS,node_0148,7463.58,82.27,7545.85,voter pd share
302,block_0043,PDDPoS,node_0463,5264.14,151.68,5415.82,self 20% + leftover
303,block_0044,PDDPoS,node_0409,3100.23,20.96,3121.18,voter pd share
304,block_0044,PDDPoS,node_0318,9483.13,82.78,9565.91,voter pd share
305,block_0044,PDDPoS,node_0356,7552.91,78.48,7631.39,voter pd share
306,block_0044,PDDPoS,node_0211,9380.78,159.31,9540.09,voter pd share
307,block_0044,PDDPoS,node_0295,8020.15,145.25,8165.4,voter pd share
308,block_0044,PDDPoS,node_0440,9587.81,290.22,9878.03,self 20% + leftover
309,block_0045,PDDPoS,node_0257,7256.12,63.38,7319.5,voter pd share
310,block_0045,PDDPoS,node_0407,1176.18,18.27,1194.45,voter pd share
311,block_0045,PDDPoS,node_0302,5394.43,65.21,5459.64,voter pd share
312,block_0045,PDDPoS,node_0128,7275.65,99.47,7375.12,voter pd share
313,block_0045,PDDPoS,node_0115,6920.65,99.46,7020.11,voter pd share
314,block_0045,PDDPoS,node_0212,1369.41,22.25,1391.65,voter pd share
315,block_0045,PDDPoS,node_0147,8176.52,129.68,8306.19,voter pd share
316,block_0045,PDDPoS,node_0097,9768.05,280.28,10048.33,self 20% + leftover
317,block_0046,PDDPoS,node_0127,5793.49,32.06,5825.55,voter pd share
318,block_0046,PDDPoS,node_0325,10110.21,66.05,10176.26,voter pd share
319,block_0046,PDDPoS,node_0283,3004.0,26.39,3030.38,voter pd share
320,block_0046,PDDPoS,node_0155,8908.51,90.34,8998.85,voter pd share
321,block_0046,PDDPoS,node_0373,8497.37,125.11,8622.48,voter pd share
322,block_0046,PDDPoS,node_0157,9406.42,198.06,9604.48,self 20% + leftover
323,block_0047,PDDPoS,node_0168,9752.15,74.84,9826.99,voter pd share
324,block_0047,PDDPoS,node_0099,3208.39,26.72,3235.1,voter pd share
325,block_0047,PDDPoS,node_0449,7199.05,64.18,7263.23,voter pd share
326,block_0047,PDDPoS,node_0327,3777.62,55.77,3833.39,voter pd share
327,block_0047,PDDPoS,node_0334,8932.32,175.24,9107.56,voter pd share
328,block_0047,PDDPoS,node_0350,1101.34,34.89,1136.23,voter pd share
329,block_0047,PDDPoS,node_0003,9910.13,278.37,10188.5,self 20% + leftover
330,block_0048,PDDPoS,node_0277,8761.0,87.25,8848.25,voter pd share
331,block_0048,PDDPoS,node_0247,3794.0,50.85,3844.85,voter pd share
332,block_0048,PDDPoS,node_0392,797.0,16.53,813.53,voter pd share
333,block_0048,PDDPoS,node_0227,549.0,5.44,554.44,voter pd share
334,block_0048,PDDPoS,node_0435,6048.0,122.41,6170.41,voter pd share
335,block_0048,PDDPoS,node_0135,5766.0,146.91,5912.91,voter pd share
336,block_0048,PDDPoS,node_0374,8015.0,295.6,8310.6,self 20% + leftover
337,block_0049,PDDPoS,node_0454,7375.94,57.06,7433.0,voter pd share
338,block_0049,PDDPoS,node_0479,7533.2,69.15,7602.35,voter pd share
339,block_0049,PDDPoS,node_0446,4496.49,44.61,4541.1,voter pd share
340,block_0049,PDDPoS,node_0064,1153.75,8.94,1162.68,voter pd share
341,block_0049,PDDPoS,node_0357,6567.17,101.59,6668.75,voter pd share
342,block_0049,PDDPoS,node_0178,6774.21,117.52,6891.73,voter pd share
343,block_0049,PDDPoS,node_0192,10399.25,279.14,10678.39,self 20% + leftover
344,block_0050,PDDPoS,node_0399,2380.07,17.32,2397.39,voter pd share
345,block_0050,PDDPoS,node_0090,1348.97,12.72,1361.69,voter pd share
346,block_0050,PDDPoS,node_0035,6211.67,71.27,6282.94,voter pd share
347,block_0050,PDDPoS,node_0056,9792.6,119.46,9912.06,voter pd share
348,block_0050,PDDPoS,node_0038,5759.13,80.13,5839.26,voter pd share
349,block_0050,PDDPoS,node_0231,9907.51,135.8,10043.31,voter pd share
350,block_0050,PDDPoS,node_0494,8320.06,219.3,8539.36,self 20% + leftover
351,block_0051,PDDPoS,node_0221,5002.16,50.04,5052.2,voter pd share
352,block_0051,PDDPoS,node_0313,4267.12,43.56,4310.68,voter pd share
353,block_0051,PDDPoS,node_0270,8907.02,105.19,9012.21,voter pd share
