Election_ID,Round,Block_id,scheduled_producer,actual_producer,n_tx,T_fees,subsidy,total_reward,self_keep,dist_to_voters,event,slashed,solidified,n_ignored
1,10,block_0092,node_0010,node_0010,650,650,128,778,184.65,593.35,normal,0.0,yes,0
1,10,block_0093,node_0279,node_0279,562,562,128,690,152.73,537.27,normal,0.0,yes,2
1,10,block_0094,node_0039,node_0039,559,559,128,687,158.58,528.42,normal,0.0,yes,7
1,10,block_0095,node_0376,node_0376,639,639,128,767,225.33,541.67,normal,0.0,yes,2
1,10,block_0096,node_0253,node_0253,580,580,128,708,206.8,501.2,normal,0.0,yes,0
1,10,block_0097,node_0480,node_0480,650,650,128,778,218.56,559.44,normal,0.0,yes,0
1,10,block_0098,node_0466,node_0466,505,505,128,633,172.42,460.58,normal,0.0,yes,0
1,10,block_0099,node_0067,node_0067,572,572,128,700,223.16,476.84,normal,0.0,yes,0
1,10,block_0100,node_0367,node_0367,424,424,128,552,140.78,411.22,normal,0.0,yes,0
2,1,block_0101,node_0386,node_0386,648,648,128,776,226.13,549.87,normal,0.0,yes,2
2,1,block_0102,node_0116,node_0116,649,649,128,777,196.55,580.45,normal,0.0,yes,1
2,1,block_0103,node_0333,node_0333,526,526,128,654,186.1,467.9,normal,0.0,yes,4
2,1,block_0104,node_0347,node_0347,469,469,128,597,147.81,449.19,normal,0.0,yes,2
2,1,block_0105,node_0439,node_0439,649,649,128,777,213.17,563.83,normal,0.0,yes,1
2,1,block_0106,node_0479,node_0479,542,542,128,670,180.78,489.22,normal,0.0,yes,0
2,1,block_0107,node_0422,node_0422,420,420,128,548,158.93,389.07,normal,0.0,yes,3
2,1,block_0108,node_0048,node_0048,493,493,128,621,184.53,436.47,normal,0.0,yes,3
2,1,block_0109,node_0363,node_0363,512,512,128,640,145.62,494.38,normal,0.0,yes,3
2,1,block_0110,node_0248,node_0248,549,549,128,677,188.94,488.06,normal,0.0,yes,3
2,2,block_0111,node_0386,node_0386,558,558,128,686,199.91,486.09,normal,0.0,yes,6
2,2,block_0112,node_0116,node_0116,612,612,128,740,187.19,552.81,normal,0.0,yes,8
2,2,block_0113,node_0333,node_0333,629,629,128,757,215.41,541.59,malicious,878.25,yes,3
2,2,block_0114,node_0347,node_0347,647,647,128,775,191.88,583.12,normal,0.0,yes,3
2,2,block_0115,node_0439,node_0439,646,646,128,774,212.35,561.65,normal,0.0,yes,4
2,2,block_0116,node_0479,node_0479,614,614,128,742,200.2,541.8,normal,0.0,yes,3
2,2,block_0117,node_0422,node_0422,556,556,128,684,198.37,485.63,normal,0.0,yes,4
2,2,block_0118,node_0048,node_0048,538,538,128,666,197.91,468.09,normal,0.0,yes,6
2,2,block_0119,node_0363,node_0363,649,649,128,777,176.79,600.21,normal,0.0,yes,1
2,2,block_0120,node_0248,node_0248,434,434,128,562,156.84,405.16,normal,0.0,yes,3
2,3,block_0121,node_0386,node_0386,595,595,128,723,210.69,512.31,normal,0.0,yes,3
2,3,block_0122,node_0116,node_0116,534,534,128,662,167.46,494.54,normal,0.0,yes,1
2,3,block_0123,node_0404,node_0404,647,647,128,775,156.8,618.2,normal,0.0,yes,3
2,3,block_0124,node_0347,node_0347,442,442,128,570,141.13,428.87,normal,0.0,yes,0
2,3,block_0125,node_0439,node_0439,407,407,128,535,146.78,388.22,normal,0.0,yes,2
2,3,block_0126,node_0479,node_0479,534,534,128,662,178.62,483.38,normal,0.0,yes,2
2,3,block_0127,node_0422,node_0422,511,511,128,639,185.32,453.68,normal,0.0,yes,1
2,3,block_0128,node_0048,node_0048,461,461,128,589,175.03,413.97,normal,0.0,yes,0
2,3,block_0129,node_0363,node_0363,650,650,128,778,177.01,600.99,normal,0.0,yes,0
2,3,block_0130,node_0248,node_0248,535,535,128,663,185.03,477.97,normal,0.0,yes,6
2,4,block_0131,node_0386,node_0386,573,573,128,701,204.28,496.72,normal,0.0,yes,7
2,4,block_0132,node_0116,node_0116,505,505,128,633,160.12,472.88,normal,0.0,yes,3
2,4,block_0133,node_0404,node_0404,646,646,128,774,156.59,617.41,normal,0.0,yes,4
2,4,block_0134,node_0347,node_0347,563,563,128,691,171.09,519.91,normal,0.0,yes,0
2,4,block_0135,node_0439,node_0439,646,646,128,774,212.35,561.65,normal,0.0,yes,4
2,4,block_0136,node_0479,node_0479,410,410,128,538,145.16,392.84,normal,0.0,yes,1
2,4,block_0137,node_0422,node_0422,648,648,128,776,225.05,550.95,normal,0.0,yes,2
2,4,block_0138,node_0048,node_0048,483,483,128,611,181.56,429.44,normal,0.0,yes,0
2,4,block_0139,node_0363,node_0363,610,610,128,738,167.91,570.09,normal,0.0,yes,1
2,4,block_0140,node_0248,node_0248,516,516,128,644,179.73,464.27,normal,0.0,yes,2
2,5,block_0141,node_0386,node_0386,540,540,128,668,194.66,473.34,malicious,964.87,yes,0
2,5,block_0142,node_0116,node_0116,584,584,128,712,180.11,531.89,normal,0.0,yes,2
2,5,block_0143,node_0404,node_0404,425,425,128,553,111.88,441.12,normal,0.0,yes,1
2,5,block_0144,node_0347,node_0439,453,453,128,581,159.4,421.6,missed,0.0,yes,0
2,5,block_0145,node_0439,node_0439,650,650,128,778,213.44,564.56,normal,0.0,yes,0
2,5,block_0146,node_0479,node_0479,647,647,128,775,209.11,565.89,normal,0.0,yes,3
2,5,block_0147,node_0422,node_0422,583,583,128,711,206.2,504.8,normal,0.0,yes,2
2,5,block_0148,node_0048,node_0048,650,650,128,778,231.19,546.81,normal,0.0,yes,0
2,5,block_0149,node_0363,node_0363,539,539,128,667,151.76,515.24,normal,0.0,yes,0
2,5,block_0150,node_0248,node_0248,649,649,128,777,216.84,560.16,normal,0.0,yes,1
2,6,block_0151,node_0226,node_0226,575,575,128,703,170.66,532.34,normal,0.0,yes,0
2,6,block_0152,node_0116,node_0116,622,622,128,750,189.72,560.28,normal,0.0,yes,1
2,6,block_0153,node_0404,node_0404,649,649,128,777,157.2,619.8,normal,0.0,yes,1
2,6,block_0154,node_0269,node_0269,499,499,128,627,182.97,444.03,normal,0.0,yes,2
2,6,block_0155,node_0439,node_0439,468,468,128,596,163.51,432.49,malicious,852.8,yes,2
2,6,block_0156,node_0479,node_0479,626,626,128,754,203.44,550.56,normal,0.0,yes,1
2,6,block_0157,node_0422,node_0422,643,643,128,771,223.6,547.4,normal,0.0,yes,0
2,6,block_0158,node_0048,node_0048,497,497,128,625,185.72,439.28,normal,0.0,yes,2
2,6,block_0159,node_0363,node_0363,577,577,128,705,160.41,544.59,normal,0.0,yes,0
2,6,block_0160,node_0248,node_0248,628,628,128,756,210.98,545.02,normal,0.0,yes,2
2,7,block_0161,node_0226,node_0226,603,603,128,731,177.46,553.54,normal,0.0,yes,1
2,7,block_0162,node_0116,node_0116,649,649,128,777,196.55,580.45,normal,0.0,yes,1
2,7,block_0163,node_0404,node_0404,536,536,128,664,134.34,529.66,normal,0.0,yes,0
2,7,block_0164,node_0269,node_0269,648,648,128,776,226.45,549.55,normal,0.0,yes,2
2,7,block_0165,node_0067,node_0067,521,521,128,649,208.87,440.13,normal,0.0,yes,1
2,7,block_0166,node_0479,node_0479,649,649,128,777,209.65,567.35,normal,0.0,yes,1
2,7,block_0167,node_0422,node_0422,553,553,128,681,197.5,483.5,normal,0.0,yes,1
2,7,block_0168,node_0048,node_0048,581,581,128,709,210.68,498.32,normal,0.0,yes,1
2,7,block_0169,node_0363,node_0363,650,650,128,778,177.01,600.99,normal,0.0,yes,0
2,7,block_0170,node_0248,node_0248,415,415,128,543,151.54,391.46,normal,0.0,yes,0
2,8,block_0171,node_0226,node_0226,477,477,128,605,146.87,458.13,normal,0.0,yes,0
2,8,block_0172,node_0116,node_0116,631,631,128,759,192.0,567.0,normal,0.0,yes,1
2,8,block_0173,node_0404,node_0404,527,527,128,655,132.52,522.48,normal,0.0,yes,0
2,8,block_0174,node_0269,node_0269,607,607,128,735,214.48,520.52,normal,0.0,yes,1
2,8,block_0175,node_0067,node_0067,649,649,128,777,250.07,526.93,normal,0.0,yes,1
2,8,block_0176,node_0479,node_0479,512,512,128,640,172.68,467.32,normal,0.0,yes,1
2,8,block_0177,node_0422,node_0422,505,505,128,633,183.58,449.42,normal,0.0,yes,3
2,8,block_0178,node_0048,node_0048,417,417,128,545,161.95,383.05,normal,0.0,yes,1
2,8,block_0179,node_0363,node_0248,647,647,128,775,216.29,558.71,missed,0.0,yes,3
2,8,block_0180,node_0248,node_0248,475,475,128,603,168.28,434.72,normal,0.0,yes,1
2,9,block_0181,node_0226,node_0226,649,649,128,777,188.63,588.37,normal,0.0,yes,1
2,9,block_0182,node_0116,node_0116,509,509,128,637,161.13,475.87,normal,0.0,yes,1
2,9,block_0183,node_0404,node_0404,431,431,128,559,113.09,445.91,normal,0.0,yes,0
2,9,block_0184,node_0269,node_0269,397,397,128,525,153.2,371.8,normal,0.0,yes,3
2,9,block_0185,node_0067,node_0067,534,534,128,662,213.06,448.94,normal,0.0,yes,3
2,9,block_0186,node_0479,node_0479,646,646,128,774,208.84,565.16,normal,0.0,yes,4
2,9,block_0187,node_0422,node_0422,648,648,128,776,225.05,550.95,normal,0.0,yes,2
2,9,block_0188,node_0048,node_0048,415,415,128,543,161.36,381.64,normal,0.0,yes,2
2,9,block_0189,node_0480,node_0480,477,477,128,605,188.96,416.04,normal,0.0,yes,1
2,9,block_0190,node_0248,node_0248,646,646,128,774,216.01,557.99,normal,0.0,yes,4
2,10,block_0191,node_0226,node_0226,480,480,128,608,147.6,460.4,normal,0.0,yes,0
2,10,block_0192,node_0116,node_0116,581,581,128,709,179.35,529.65,normal,0.0,yes,3
2,10,block_0193,node_0404,node_0404,646,646,128,774,156.59,617.41,normal,0.0,yes,4
2,10,block_0194,node_0269,node_0269,533,533,128,661,192.89,468.11,normal,0.0,yes,1
2,10,block_0195,node_0067,node_0067,570,570,128,698,224.64,473.36,normal,0.0,yes,1
2,10,block_0196,node_0479,node_0479,542,542,128,670,180.78,489.22,normal,0.0,yes,2
2,10,block_0197,node_0422,node_0422,432,432,128,560,162.41,397.59,normal,0.0,yes,0
2,10,block_0198,node_0048,node_0048,648,648,128,776,230.59,545.41,normal,0.0,yes,2
2,10,block_0199,node_0480,node_0480,406,406,128,534,166.79,367.21,normal,0.0,yes,1
2,10,block_0200,node_0248,node_0248,436,436,128,564,157.4,406.6,normal,0.0,yes,1
3,1,block_0201,node_0260,node_0260,531,531,128,659,172.62,486.38,normal,0.0,yes,2
3,1,block_0202,node_0233,node_0233,645,645,128,773,185.77,587.23,malicious,427.77,yes,5
3,1,block_0203,node_0017,node_0017,647,647,128,775,163.93,611.07,normal,0.0,yes,3
3,1,block_0204,node_0330,node_0330,434,434,128,562,183.09,378.91,normal,0.0,yes,2
3,1,block_0205,node_0014,node_0014,495,495,128,623,166.26,456.74,normal,0.0,yes,0
3,1,block_0206,node_0176,node_0176,435,435,128,563,117.27,445.73,normal,0.0,yes,1
3,1,block_0207,node_0448,node_0448,589,589,128,717,228.06,488.94,normal,0.0,yes,1
3,1,block_0208,node_0001,node_0001,409,409,128,537,113.73,423.27,normal,0.0,yes,0
3,1,block_0209,node_0174,node_0174,515,515,128,643,143.61,499.39,normal,0.0,yes,2
3,1,block_0210,node_0356,node_0356,497,497,128,625,169.54,455.46,normal,0.0,yes,2
3,2,block_0211,node_0260,node_0260,579,579,128,707,185.2,521.8,normal,0.0,yes,0
3,2,block_0212,node_0238,node_0238,545,545,128,673,206.09,466.91,normal,0.0,yes,1
3,2,block_0213,node_0017,node_0017,648,648,128,776,164.14,611.86,normal,0.0,yes,2
3,2,block_0214,node_0330,node_0330,647,647,128,775,252.49,522.51,normal,0.0,yes,3
3,2,block_0215,node_0014,node_0014,438,438,128,566,151.05,414.95,normal,0.0,yes,0
3,2,block_0216,node_0176,node_0176,407,407,128,535,111.44,423.56,malicious,106.07,yes,0
3,2,block_0217,node_0448,node_0448,463,463,128,591,187.98,403.02,normal,0.0,yes,1
3,2,block_0218,node_0001,node_0001,650,650,128,778,164.77,613.23,normal,0.0,yes,0
3,2,block_0219,node_0174,node_0174,650,650,128,778,173.76,604.24,normal,0.0,yes,0
3,2,block_0220,node_0356,node_0356,650,650,128,778,211.04,566.96,normal,0.0,yes,0
3,3,block_0221,node_0260,node_0260,648,648,128,776,203.27,572.73,normal,0.0,yes,2
3,3,block_0222,node_0238,node_0238,527,527,128,655,200.58,454.42,normal,0.0,yes,1
3,3,block_0223,node_0017,node_0017,632,632,128,760,160.76,599.24,normal,0.0,yes,1
3,3,block_0224,node_0330,node_0330,440,440,128,568,185.05,382.95,normal,0.0,yes,0
3,3,block_0225,node_0014,node_0014,409,409,128,537,143.31,393.69,normal,0.0,yes,0
3,3,block_0226,node_0461,node_0461,445,445,128,573,152.08,420.92,normal,0.0,yes,0
3,3,block_0227,node_0448,node_0448,457,457,128,585,186.07,398.93,normal,0.0,yes,1
3,3,block_0228,node_0001,node_0001,650,650,128,778,164.77,613.23,normal,0.0,yes,0
3,3,block_0229,node_0174,node_0174,649,649,128,777,173.54,603.46,normal,0.0,yes,1
3,3,block_0230,node_0356,node_0356,460,460,128,588,159.5,428.5,normal,0.0,yes,0
3,4,block_0231,node_0260,node_0260,486,486,128,614,160.84,453.16,normal,0.0,yes,3
3,4,block_0232,node_0238,node_0238,554,554,128,682,208.85,473.15,normal,0.0,yes,1
3,4,block_0233,node_0017,node_0017,523,523,128,651,137.7,513.3,normal,0.0,yes,1
3,4,block_0234,node_0330,node_0330,569,569,128,697,227.08,469.92,normal,0.0,yes,1
3,4,block_0235,node_0014,node_0014,646,646,128,774,206.56,567.44,normal,0.0,yes,4
3,4,block_0236,node_0461,node_0461,567,567,128,695,184.47,510.53,normal,0.0,yes,0
3,4,block_0237,node_0448,node_0448,466,466,128,594,188.93,405.07,normal,0.0,yes,2
3,4,block_0238,node_0001,node_0001,649,649,128,777,164.56,612.44,normal,0.0,yes,1
3,4,block_0239,node_0174,node_0174,642,642,128,770,171.97,598.03,normal,0.0,yes,2
3,4,block_0240,node_0356,node_0356,650,650,128,778,211.04,566.96,normal,0.0,yes,0
3,5,block_0241,node_0260,node_0260,485,485,128,613,160.57,452.43,normal,0.0,yes,0
3,5,block_0242,node_0238,node_0238,650,650,128,778,238.24,539.76,normal,0.0,yes,0
3,5,block_0243,node_0017,node_0017,564,564,128,692,146.37,545.63,normal,0.0,yes,2
3,5,block_0244,node_0330,node_0330,637,637,128,765,249.23,515.77,normal,0.0,yes,1
3,5,block_0245,node_0014,node_0014,647,647,128,775,206.83,568.17,normal,0.0,yes,3
3,5,block_0246,node_0461,node_0461,427,427,128,555,147.31,407.69,normal,0.0,yes,1
3,5,block_0247,node_0448,node_0448,499,499,128,627,199.43,427.57,normal,0.0,yes,1
3,5,block_0248,node_0001,node_0001,648,648,128,776,164.35,611.65,normal,0.0,yes,2
3,5,block_0249,node_0174,node_0174,478,478,128,606,135.34,470.66,normal,0.0,yes,0
3,5,block_0250,node_0356,node_0356,649,649,128,777,210.77,566.23,normal,0.0,yes,1
3,6,block_0251,node_0260,node_0260,617,617,128,745,195.15,549.85,normal,0.0,yes,0
3,6,block_0252,node_0238,node_0238,649,649,128,777,237.94,539.06,normal,0.0,yes,1
3,6,block_0253,node_0017,node_0017,522,522,128,650,137.49,512.51,normal,0.0,yes,2
3,6,block_0254,node_0330,node_0330,519,519,128,647,210.79,436.21,normal,0.0,yes,0
3,6,block_0255,node_0014,node_0461,491,491,128,619,164.29,454.71,missed,0.0,yes,3
3,6,block_0256,node_0461,node_0461,624,624,128,752,199.59,552.41,normal,0.0,yes,0
3,6,block_0257,node_0448,node_0448,532,532,128,660,209.93,450.07,normal,0.0,yes,1
3,6,block_0258,node_0001,node_0001,648,648,128,776,164.35,611.65,normal,0.0,yes,2
3,6,block_0259,node_0174,node_0174,644,644,128,772,172.42,599.58,malicious,368.92,yes,3
3,6,block_0260,node_0356,node_0356,650,650,128,778,211.04,566.96,normal,0.0,yes,0
3,7,block_0261,node_0260,node_0260,650,650,128,778,203.8,574.2,normal,0.0,yes,0
3,7,block_0262,node_0238,node_0238,600,600,128,728,222.93,505.07,normal,0.0,yes,0
3,7,block_0263,node_0017,node_0017,650,650,128,778,164.56,613.44,normal,0.0,yes,0
3,7,block_0264,node_0330,node_0330,511,511,128,639,208.18,430.82,normal,0.0,yes,0
3,7,block_0265,node_0034,node_0034,650,650,128,778,223.99,554.01,normal,0.0,yes,0
3,7,block_0266,node_0461,node_0461,521,521,128,649,172.26,476.74,normal,0.0,yes,0
3,7,block_0267,node_0448,node_0448,629,629,128,757,240.78,516.22,normal,0.0,yes,0
3,7,block_0268,node_0001,node_0001,649,649,128,777,164.56,612.44,normal,0.0,yes,1
3,7,block_0269,node_0280,node_0280,485,485,128,613,184.99,428.01,normal,0.0,yes,0
3,7,block_0270,node_0356,node_0356,571,571,128,699,189.61,509.39,normal,0.0,yes,0
3,8,block_0271,node_0260,node_0260,510,510,128,638,167.12,470.88,normal,0.0,yes,0
3,8,block_0272,node_0238,node_0238,561,561,128,689,210.99,478.01,normal,0.0,yes,0
3,8,block_0273,node_0017,node_0017,627,627,128,755,159.7,595.3,normal,0.0,yes,0
3,8,block_0274,node_0330,node_0330,459,459,128,587,191.24,395.76,normal,0.0,yes,1
3,8,block_0275,node_0034,node_0034,552,552,128,680,195.78,484.22,normal,0.0,yes,1
3,8,block_0276,node_0461,node_0461,405,405,128,533,141.47,391.53,normal,0.0,yes,1
3,8,block_0277,node_0448,node_0448,648,648,128,776,246.82,529.18,normal,0.0,yes,2
3,8,block_0278,node_0001,node_0001,650,650,128,778,164.77,613.23,normal,0.0,yes,0
3,8,block_0279,node_0280,node_0280,502,502,128,630,190.12,439.88,normal,0.0,yes,1
3,8,block_0280,node_0356,node_0356,649,649,128,777,210.77,566.23,normal,0.0,yes,1
3,9,block_0281,node_0260,node_0260,648,648,128,776,203.27,572.73,normal,0.0,yes,2
3,9,block_0282,node_0238,node_0238,404,404,128,532,162.91,369.09,normal,0.0,yes,0
3,9,block_0283,node_0017,node_0017,407,407,128,535,113.16,421.84,normal,0.0,yes,0
3,9,block_0284,node_0330,node_0330,438,438,128,566,184.4,381.6,normal,0.0,yes,0
3,9,block_0285,node_0034,node_0034,650,650,128,778,223.99,554.01,malicious,769.88,yes,0
3,9,block_0286,node_0461,node_0461,638,638,128,766,203.31,562.69,normal,0.0,yes,0
3,9,block_0287,node_0448,node_0448,509,509,128,637,202.61,434.39,normal,0.0,yes,0
3,9,block_0288,node_0001,node_0001,520,520,128,648,137.24,510.76,normal,0.0,yes,0
3,9,block_0289,node_0280,node_0280,457,457,128,585,176.54,408.46,normal,0.0,yes,0
3,9,block_0290,node_0356,node_0356,650,650,128,778,211.04,566.96,normal,0.0,yes,0
3,10,block_0291,node_0260,node_0260,650,650,128,778,203.8,574.2,normal,0.0,yes,0
3,10,block_0292,node_0238,node_0238,460,460,128,588,180.06,407.94,normal,0.0,yes,0
3,10,block_0293,node_0017,node_0017,474,474,128,602,127.34,474.66,normal,0.0,yes,1
3,10,block_0294,node_0330,node_0330,596,596,128,724,235.87,488.13,normal,0.0,yes,2
