Election_ID,Round,Block_id,scheduled_producer,actual_producer,n_tx,T_fees,subsidy,total_reward,self_keep,dist_to_voters,event,slashed,solidified,n_ignored
1,6,block_0052,node_0476,node_0476,573,573,128,701,188.91,512.09,normal,0.0,yes,1
1,6,block_0053,node_0010,node_0010,534,534,128,662,154.68,507.32,normal,0.0,yes,0
1,6,block_0054,node_0484,node_0484,560,560,128,688,193.5,494.5,normal,0.0,yes,1
1,6,block_0055,node_0376,node_0376,558,558,128,686,193.08,492.92,normal,0.0,yes,1
1,6,block_0056,node_0253,node_0253,490,490,128,618,184.43,433.57,normal,0.0,yes,0
1,6,block_0057,node_0480,node_0480,445,445,128,573,165.55,407.45,normal,0.0,yes,0
1,6,block_0058,node_0466,node_0466,611,611,128,739,203.7,535.3,normal,0.0,yes,0
1,6,block_0059,node_0067,node_0067,650,650,128,778,238.06,539.94,normal,0.0,yes,0
1,6,block_0060,node_0367,node_0367,479,479,128,607,155.63,451.37,normal,0.0,yes,1
1,7,block_0061,node_0279,node_0279,596,596,128,724,159.69,564.31,normal,0.0,yes,0
1,7,block_0062,node_0476,node_0476,439,439,128,567,152.8,414.2,normal,0.0,yes,1
1,7,block_0063,node_0010,node_0010,648,648,128,776,181.32,594.68,normal,0.0,yes,2
1,7,block_0064,node_0484,node_0376,649,649,128,777,218.69,558.31,missed,0.0,yes,1
1,7,block_0065,node_0376,node_0376,650,650,128,778,218.97,559.03,normal,0.0,yes,0
1,7,block_0066,node_0253,node_0253,650,650,128,778,232.18,545.82,normal,0.0,yes,0
1,7,block_0067,node_0480,node_0480,401,401,128,529,152.84,376.16,normal,0.0,yes,0
1,7,block_0068,node_0466,node_0466,439,439,128,567,156.29,410.71,normal,0.0,yes,0
1,7,block_0069,node_0067,node_0067,650,650,128,778,238.06,539.94,normal,0.0,yes,0
1,7,block_0070,node_0367,node_0367,649,649,128,777,199.22,577.78,normal,0.0,yes,1
1,8,block_0071,node_0279,node_0279,582,582,128,710,156.6,553.4,normal,0.0,yes,0
1,8,block_0072,node_0476,node_0476,589,589,128,717,193.22,523.78,normal,0.0,yes,0
1,8,block_0073,node_0010,node_0010,601,601,128,729,170.34,558.66,normal,0.0,yes,4
1,8,block_0074,node_0039,node_0039,441,441,128,569,133.06,435.94,normal,0.0,yes,1
1,8,block_0075,node_0376,node_0376,605,605,128,733,206.3,526.7,normal,0.0,yes,0
1,8,block_0076,node_0253,node_0253,534,534,128,662,197.56,464.44,normal,0.0,yes,0
1,8,block_0077,node_0480,node_0480,650,650,128,778,224.78,553.22,normal,0.0,yes,0
1,8,block_0078,node_0466,node_0466,431,431,128,559,154.08,404.92,normal,0.0,yes,0
1,8,block_0079,node_0067,node_0067,491,491,128,619,189.4,429.6,normal,0.0,yes,2
1,8,block_0080,node_0367,node_0367,473,473,128,601,154.09,446.91,normal,0.0,yes,3
1,9,block_0081,node_0279,node_0279,606,606,128,734,161.89,572.11,normal,0.0,yes,0
1,9,block_0082,node_0476,node_0476,543,543,128,671,180.82,490.18,normal,0.0,yes,0
1,9,block_0083,node_0010,node_0010,582,582,128,710,165.9,544.1,normal,0.0,yes,0
1,9,block_0084,node_0039,node_0039,424,424,128,552,129.09,422.91,normal,0.0,yes,0
1,9,block_0085,node_0376,node_0376,420,420,128,548,154.24,393.76,normal,0.0,yes,1
1,9,block_0086,node_0253,node_0253,650,650,128,778,232.18,545.82,normal,0.0,yes,0
1,9,block_0087,node_0480,node_0480,434,434,128,562,162.38,399.62,normal,0.0,yes,0
1,9,block_0088,node_0466,node_0466,601,601,128,729,200.94,528.06,normal,0.0,yes,0
1,9,block_0089,node_0067,node_0067,650,650,128,778,238.06,539.94,normal,0.0,yes,0
1,9,block_0090,node_0367,node_0367,647,647,128,775,198.71,576.29,normal,0.0,yes,3
1,10,block_0091,node_0279,node_0279,638,638,128,766,168.95,597.05,normal,0.0,yes,0
1,10,block_0092,node_0476,node_0476,650,650,128,778,209.66,568.34,normal,0.0,yes,0
1,10,block_0093,node_0010,node_0010,562,562,128,690,161.23,528.77,normal,0.0,yes,2
1,10,block_0094,node_0039,node_0039,559,559,128,687,160.66,526.34,normal,0.0,yes,7
1,10,block_0095,node_0376,node_0376,639,639,128,767,215.87,551.13,normal,0.0,yes,2
1,10,block_0096,node_0253,node_0253,580,580,128,708,211.29,496.71,normal,0.0,yes,0
1,10,block_0097,node_0480,node_0480,650,650,128,778,224.78,553.22,normal,0.0,yes,0
1,10,block_0098,node_0466,node_0466,505,505,128,633,174.48,458.52,normal,0.0,yes,0
1,10,block_0099,node_0067,node_0067,572,572,128,700,214.19,485.81,normal,0.0,yes,0
1,10,block_0100,node_0367,node_0367,424,424,128,552,141.53,410.47,normal,0.0,yes,0
2,1,block_0101,node_0439,node_0439,648,648,128,776,198.55,577.45,normal,0.0,yes,2
2,1,block_0102,node_0116,node_0116,649,649,128,777,188.63,588.37,normal,0.0,yes,1
2,1,block_0103,node_0386,node_0386,526,526,128,654,176.99,477.01,normal,0.0,yes,4
2,1,block_0104,node_0333,node_0333,469,469,128,597,162.84,434.16,normal,0.0,yes,2
2,1,block_0105,node_0347,node_0347,649,649,128,777,190.47,586.53,normal,0.0,yes,1
2,1,block_0106,node_0479,node_0479,542,542,128,670,181.04,488.96,normal,0.0,yes,0
2,1,block_0107,node_0422,node_0422,420,420,128,548,155.09,392.91,normal,0.0,yes,3
2,1,block_0108,node_0363,node_0363,493,493,128,621,140.86,480.14,normal,0.0,yes,3
2,1,block_0109,node_0048,node_0048,512,512,128,640,188.04,451.96,normal,0.0,yes,3
2,1,block_0110,node_0248,node_0248,549,549,128,677,188.84,488.16,normal,0.0,yes,3
2,2,block_0111,node_0439,node_0439,558,558,128,686,175.52,510.48,normal,0.0,yes,6
2,2,block_0112,node_0116,node_0116,612,612,128,740,179.65,560.35,normal,0.0,yes,8
2,2,block_0113,node_0386,node_0386,629,629,128,757,204.86,552.14,malicious,883.59,yes,3
2,2,block_0114,node_0333,node_0333,647,647,128,775,211.39,563.61,normal,0.0,yes,3
2,2,block_0115,node_0347,node_0347,647,647,128,775,189.98,585.02,normal,0.0,yes,3
2,2,block_0116,node_0479,node_0479,614,614,128,742,200.5,541.5,normal,0.0,yes,3
2,2,block_0117,node_0422,node_0422,556,556,128,684,193.58,490.42,normal,0.0,yes,4
2,2,block_0118,node_0363,node_0363,538,538,128,666,151.06,514.94,normal,0.0,yes,6
2,2,block_0119,node_0048,node_0048,648,648,128,776,228.0,548.0,normal,0.0,yes,2
2,2,block_0120,node_0248,node_0248,434,434,128,562,156.76,405.24,normal,0.0,yes,3
2,3,block_0121,node_0439,node_0439,595,595,128,723,184.99,538.01,normal,0.0,yes,3
2,3,block_0122,node_0116,node_0116,533,533,128,661,160.47,500.53,normal,0.0,yes,2
2,3,block_0123,node_0404,node_0404,647,647,128,775,156.75,618.25,normal,0.0,yes,3
2,3,block_0124,node_0333,node_0333,442,442,128,570,155.48,414.52,normal,0.0,yes,0
2,3,block_0125,node_0347,node_0347,407,407,128,535,131.15,403.85,normal,0.0,yes,2
2,3,block_0126,node_0479,node_0479,535,535,128,663,179.15,483.85,normal,0.0,yes,1
2,3,block_0127,node_0422,node_0422,511,511,128,639,180.85,458.15,normal,0.0,yes,1
2,3,block_0128,node_0363,node_0363,461,461,128,589,133.6,455.4,normal,0.0,yes,0
2,3,block_0129,node_0048,node_0048,650,650,128,778,228.59,549.41,normal,0.0,yes,0
2,3,block_0130,node_0248,node_0248,536,536,128,664,185.21,478.79,normal,0.0,yes,5
2,4,block_0131,node_0439,node_0439,572,572,128,700,179.11,520.89,normal,0.0,yes,8
2,4,block_0132,node_0116,node_0116,505,505,128,633,153.67,479.33,normal,0.0,yes,3
2,4,block_0133,node_0404,node_0404,646,646,128,774,156.55,617.45,normal,0.0,yes,4
2,4,block_0134,node_0333,node_0333,563,563,128,691,188.48,502.52,normal,0.0,yes,0
2,4,block_0135,node_0347,node_0347,646,646,128,774,189.74,584.26,normal,0.0,yes,4
2,4,block_0136,node_0479,node_0479,410,410,128,538,145.37,392.63,normal,0.0,yes,1
2,4,block_0137,node_0422,node_0422,648,648,128,776,219.62,556.38,normal,0.0,yes,2
2,4,block_0138,node_0363,node_0363,483,483,128,611,138.59,472.41,normal,0.0,yes,0
2,4,block_0139,node_0048,node_0048,610,610,128,738,216.84,521.16,normal,0.0,yes,1
2,4,block_0140,node_0248,node_0248,516,516,128,644,179.64,464.36,normal,0.0,yes,2
2,5,block_0141,node_0439,node_0439,540,540,128,668,170.92,497.08,malicious,821.21,yes,0
2,5,block_0142,node_0116,node_0116,584,584,128,712,172.85,539.15,normal,0.0,yes,2
2,5,block_0143,node_0404,node_0404,425,425,128,553,111.85,441.15,normal,0.0,yes,1
2,5,block_0144,node_0333,node_0347,453,453,128,581,142.43,438.57,missed,0.0,yes,0
2,5,block_0145,node_0347,node_0347,650,650,128,778,190.72,587.28,normal,0.0,yes,0
2,5,block_0146,node_0479,node_0479,647,647,128,775,209.42,565.58,normal,0.0,yes,3
2,5,block_0147,node_0422,node_0422,583,583,128,711,201.23,509.77,normal,0.0,yes,2
2,5,block_0148,node_0363,node_0363,650,650,128,778,176.47,601.53,normal,0.0,yes,0
2,5,block_0149,node_0048,node_0048,539,539,128,667,195.98,471.02,normal,0.0,yes,0
2,5,block_0150,node_0248,node_0248,649,649,128,777,216.73,560.27,normal,0.0,yes,1
2,6,block_0151,node_0226,node_0226,575,575,128,703,169.93,533.07,normal,0.0,yes,0
2,6,block_0152,node_0116,node_0116,622,622,128,750,182.08,567.92,normal,0.0,yes,1
2,6,block_0153,node_0404,node_0404,649,649,128,777,157.16,619.84,normal,0.0,yes,1
2,6,block_0154,node_0269,node_0269,499,499,128,627,181.44,445.56,normal,0.0,yes,2
2,6,block_0155,node_0347,node_0347,468,468,128,596,146.1,449.9,malicious,635.56,yes,2
2,6,block_0156,node_0479,node_0479,626,626,128,754,203.74,550.26,normal,0.0,yes,1
2,6,block_0157,node_0422,node_0422,643,643,128,771,218.21,552.79,normal,0.0,yes,0
2,6,block_0158,node_0363,node_0363,497,497,128,625,141.77,483.23,normal,0.0,yes,2
2,6,block_0159,node_0048,node_0048,577,577,128,705,207.14,497.86,normal,0.0,yes,0
2,6,block_0160,node_0248,node_0248,628,628,128,756,210.88,545.12,normal,0.0,yes,2
2,7,block_0161,node_0226,node_0226,603,603,128,731,176.69,554.31,normal,0.0,yes,1
2,7,block_0162,node_0116,node_0116,649,649,128,777,188.63,588.37,normal,0.0,yes,1
2,7,block_0163,node_0404,node_0404,536,536,128,664,134.3,529.7,normal,0.0,yes,0
2,7,block_0164,node_0269,node_0269,648,648,128,776,224.55,551.45,normal,0.0,yes,2
2,7,block_0165,node_0067,node_0067,521,521,128,649,210.87,438.13,normal,0.0,yes,1
2,7,block_0166,node_0479,node_0479,649,649,128,777,209.96,567.04,normal,0.0,yes,1
2,7,block_0167,node_0422,node_0422,553,553,128,681,192.74,488.26,normal,0.0,yes,1
2,7,block_0168,node_0363,node_0363,581,581,128,709,160.82,548.18,normal,0.0,yes,1
2,7,block_0169,node_0048,node_0048,650,650,128,778,228.59,549.41,normal,0.0,yes,0
2,7,block_0170,node_0248,node_0248,415,415,128,543,151.46,391.54,normal,0.0,yes,0
2,8,block_0171,node_0226,node_0226,477,477,128,605,146.24,458.76,normal,0.0,yes,0
2,8,block_0172,node_0116,node_0116,631,631,128,759,184.26,574.74,normal,0.0,yes,1
2,8,block_0173,node_0404,node_0404,527,527,128,655,132.48,522.52,normal,0.0,yes,0
2,8,block_0174,node_0269,node_0269,607,607,128,735,212.69,522.31,normal,0.0,yes,1
2,8,block_0175,node_0067,node_0067,649,649,128,777,252.47,524.53,normal,0.0,yes,1
2,8,block_0176,node_0479,node_0479,512,512,128,640,172.94,467.06,normal,0.0,yes,1
2,8,block_0177,node_0422,node_0422,505,505,128,633,179.15,453.85,normal,0.0,yes,3
2,8,block_0178,node_0363,node_0363,417,417,128,545,123.62,421.38,normal,0.0,yes,1
2,8,block_0179,node_0048,node_0248,647,647,128,775,216.18,558.82,missed,0.0,yes,3
2,8,block_0180,node_0248,node_0248,475,475,128,603,168.2,434.8,normal,0.0,yes,1
2,9,block_0181,node_0226,node_0226,649,649,128,777,187.81,589.19,normal,0.0,yes,1
2,9,block_0182,node_0116,node_0116,509,509,128,637,154.64,482.36,normal,0.0,yes,1
2,9,block_0183,node_0404,node_0404,431,431,128,559,113.06,445.94,normal,0.0,yes,0
2,9,block_0184,node_0269,node_0269,397,397,128,525,151.92,373.08,normal,0.0,yes,3
2,9,block_0185,node_0067,node_0067,534,534,128,662,215.1,446.9,normal,0.0,yes,3
2,9,block_0186,node_0479,node_0479,646,646,128,774,209.15,564.85,normal,0.0,yes,4
2,9,block_0187,node_0422,node_0422,648,648,128,776,219.62,556.38,normal,0.0,yes,2
2,9,block_0188,node_0363,node_0363,415,415,128,543,123.17,419.83,normal,0.0,yes,2
2,9,block_0189,node_0084,node_0084,477,477,128,605,190.27,414.73,normal,0.0,yes,1
2,9,block_0190,node_0248,node_0248,646,646,128,774,215.9,558.1,normal,0.0,yes,4
2,10,block_0191,node_0226,node_0226,480,480,128,608,146.96,461.04,normal,0.0,yes,0
2,10,block_0192,node_0116,node_0116,581,581,128,709,172.12,536.88,normal,0.0,yes,3
2,10,block_0193,node_0404,node_0404,646,646,128,774,156.55,617.45,normal,0.0,yes,4
2,10,block_0194,node_0269,node_0269,533,533,128,661,191.27,469.73,normal,0.0,yes,1
2,10,block_0195,node_0067,node_0067,570,570,128,698,226.8,471.2,normal,0.0,yes,1
2,10,block_0196,node_0479,node_0479,542,542,128,670,181.04,488.96,normal,0.0,yes,2
2,10,block_0197,node_0422,node_0422,432,432,128,560,158.49,401.51,normal,0.0,yes,0
2,10,block_0198,node_0363,node_0363,648,648,128,776,176.02,599.98,normal,0.0,yes,2
2,10,block_0199,node_0084,node_0084,404,404,128,532,167.31,364.69,normal,0.0,yes,3
2,10,block_0200,node_0248,node_0248,436,436,128,564,157.32,406.68,normal,0.0,yes,1
3,1,block_0201,node_0330,node_0330,531,531,128,659,176.84,482.16,normal,0.0,yes,2
3,1,block_0202,node_0017,node_0017,645,645,128,773,162.07,610.93,malicious,134.68,yes,5
3,1,block_0203,node_0260,node_0260,647,647,128,775,200.12,574.88,normal,0.0,yes,3
3,1,block_0204,node_0014,node_0014,434,434,128,562,149.46,412.54,normal,0.0,yes,2
3,1,block_0205,node_0233,node_0233,495,495,128,623,147.49,475.51,normal,0.0,yes,0
3,1,block_0206,node_0176,node_0176,435,435,128,563,117.68,445.32,normal,0.0,yes,1
3,1,block_0207,node_0001,node_0001,589,589,128,717,152.38,564.62,normal,0.0,yes,1
3,1,block_0208,node_0448,node_0448,409,409,128,537,165.97,371.03,normal,0.0,yes,0
3,1,block_0209,node_0174,node_0174,515,515,128,643,143.43,499.57,normal,0.0,yes,2
3,1,block_0210,node_0356,node_0356,498,498,128,626,171.7,454.3,normal,0.0,yes,1
3,2,block_0211,node_0330,node_0330,578,578,128,706,189.45,516.55,normal,0.0,yes,1
3,2,block_0212,node_0238,node_0238,545,545,128,673,199.32,473.68,normal,0.0,yes,1
3,2,block_0213,node_0260,node_0260,647,647,128,775,200.12,574.88,normal,0.0,yes,3
3,2,block_0214,node_0014,node_0014,647,647,128,775,206.1,568.9,normal,0.0,yes,3
3,2,block_0215,node_0233,node_0233,438,438,128,566,134.0,432.0,normal,0.0,yes,0
3,2,block_0216,node_0176,node_0176,407,407,128,535,111.83,423.17,malicious,106.15,yes,0
3,2,block_0217,node_0001,node_0001,463,463,128,591,125.6,465.4,normal,0.0,yes,1
3,2,block_0218,node_0448,node_0448,650,650,128,778,240.45,537.55,normal,0.0,yes,0
3,2,block_0219,node_0174,node_0174,650,650,128,778,173.55,604.45,normal,0.0,yes,0
3,2,block_0220,node_0356,node_0356,650,650,128,778,213.4,564.6,normal,0.0,yes,0
3,3,block_0221,node_0330,node_0330,649,649,128,777,208.51,568.49,normal,0.0,yes,1
3,3,block_0222,node_0238,node_0238,527,527,128,655,193.99,461.01,normal,0.0,yes,1
3,3,block_0223,node_0260,node_0260,632,632,128,760,196.25,563.75,normal,0.0,yes,1
3,3,block_0224,node_0014,node_0014,440,440,128,568,151.05,416.95,normal,0.0,yes,0
3,3,block_0225,node_0233,node_0233,409,409,128,537,127.13,409.87,normal,0.0,yes,0
3,3,block_0226,node_0461,node_0461,445,445,128,573,153.56,419.44,normal,0.0,yes,0
3,3,block_0227,node_0001,node_0001,457,457,128,585,124.33,460.67,normal,0.0,yes,1
3,3,block_0228,node_0448,node_0448,649,649,128,777,240.14,536.86,normal,0.0,yes,1
3,3,block_0229,node_0174,node_0174,649,649,128,777,173.32,603.68,normal,0.0,yes,1
3,3,block_0230,node_0356,node_0356,460,460,128,588,161.28,426.72,normal,0.0,yes,0
3,4,block_0231,node_0330,node_0330,486,486,128,614,164.77,449.23,normal,0.0,yes,3
3,4,block_0232,node_0238,node_0238,554,554,128,682,201.98,480.02,normal,0.0,yes,1
3,4,block_0233,node_0260,node_0260,523,523,128,651,168.1,482.9,normal,0.0,yes,1
3,4,block_0234,node_0014,node_0014,569,569,128,697,185.36,511.64,normal,0.0,yes,1
3,4,block_0235,node_0233,node_0233,646,646,128,774,183.24,590.76,normal,0.0,yes,4
3,4,block_0236,node_0461,node_0461,567,567,128,695,186.25,508.75,normal,0.0,yes,0
3,4,block_0237,node_0001,node_0001,467,467,128,595,126.46,468.54,normal,0.0,yes,1
3,4,block_0238,node_0448,node_0448,649,649,128,777,240.14,536.86,normal,0.0,yes,1
3,4,block_0239,node_0174,node_0174,642,642,128,770,171.76,598.24,normal,0.0,yes,2
3,4,block_0240,node_0356,node_0356,650,650,128,778,213.4,564.6,normal,0.0,yes,0
3,5,block_0241,node_0330,node_0330,485,485,128,613,164.5,448.5,normal,0.0,yes,0
3,5,block_0242,node_0238,node_0238,649,649,128,777,230.12,546.88,normal,0.0,yes,1
3,5,block_0243,node_0260,node_0260,564,564,128,692,178.69,513.31,normal,0.0,yes,2
3,5,block_0244,node_0014,node_0014,637,637,128,765,203.44,561.56,normal,0.0,yes,1
3,5,block_0245,node_0233,node_0233,647,647,128,775,183.48,591.52,normal,0.0,yes,3
3,5,block_0246,node_0461,node_0461,426,426,128,554,148.47,405.53,normal,0.0,yes,2
3,5,block_0247,node_0001,node_0001,499,499,128,627,133.26,493.74,normal,0.0,yes,1
3,5,block_0248,node_0448,node_0448,648,648,128,776,239.83,536.17,normal,0.0,yes,2
3,5,block_0249,node_0174,node_0174,478,478,128,606,135.18,470.82,normal,0.0,yes,0
3,5,block_0250,node_0356,node_0356,650,650,128,778,213.4,564.6,normal,0.0,yes,0
3,6,block_0251,node_0330,node_0330,617,617,128,745,199.92,545.08,normal,0.0,yes,0
3,6,block_0252,node_0238,node_0238,649,649,128,777,230.12,546.88,normal,0.0,yes,1
3,6,block_0253,node_0260,node_0260,522,522,128,650,167.84,482.16,normal,0.0,yes,2
3,6,block_0254,node_0014,node_0014,519,519,128,647,172.06,474.94,normal,0.0,yes,0
3,6,block_0255,node_0233,node_0461,491,491,128,619,165.89,453.11,missed,0.0,yes,3
3,6,block_0256,node_0461,node_0461,624,624,128,752,201.53,550.47,normal,0.0,yes,0
3,6,block_0257,node_0001,node_0001,532,532,128,660,140.27,519.73,normal,0.0,yes,1
3,6,block_0258,node_0448,node_0448,648,648,128,776,239.83,536.17,normal,0.0,yes,2
3,6,block_0259,node_0174,node_0174,644,644,128,772,172.21,599.79,malicious,364.15,yes,3
3,6,block_0260,node_0356,node_0356,650,650,128,778,213.4,564.6,normal,0.0,yes,0
3,7,block_0261,node_0330,node_0330,650,650,128,778,208.78,569.22,normal,0.0,yes,0
3,7,block_0262,node_0238,node_0238,600,600,128,728,215.61,512.39,normal,0.0,yes,0
3,7,block_0263,node_0260,node_0260,650,650,128,778,200.9,577.1,normal,0.0,yes,0
3,7,block_0264,node_0014,node_0014,511,511,128,639,169.93,469.07,normal,0.0,yes,0
3,7,block_0265,node_0034,node_0034,650,650,128,778,222.81,555.19,normal,0.0,yes,0
3,7,block_0266,node_0461,node_0461,521,521,128,649,173.93,475.07,normal,0.0,yes,0
3,7,block_0267,node_0001,node_0001,629,629,128,757,160.88,596.12,normal,0.0,yes,0
3,7,block_0268,node_0448,node_0448,649,649,128,777,240.14,536.86,normal,0.0,yes,1
3,7,block_0269,node_0280,node_0280,485,485,128,613,180.92,432.08,normal,0.0,yes,0
3,7,block_0270,node_0356,node_0356,571,571,128,699,191.73,507.27,normal,0.0,yes,0
3,8,block_0271,node_0330,node_0330,510,510,128,638,171.21,466.79,normal,0.0,yes,0
3,8,block_0272,node_0238,node_0238,561,561,128,689,204.06,484.94,normal,0.0,yes,0
3,8,block_0273,node_0260,node_0260,627,627,128,755,194.96,560.04,normal,0.0,yes,0
3,8,block_0274,node_0014,node_0014,459,459,128,587,156.1,430.9,normal,0.0,yes,1
3,8,block_0275,node_0034,node_0034,552,552,128,680,194.74,485.26,normal,0.0,yes,1
3,8,block_0276,node_0461,node_0461,405,405,128,533,142.84,390.16,normal,0.0,yes,1
3,8,block_0277,node_0001,node_0001,649,649,128,777,165.14,611.86,normal,0.0,yes,1
3,8,block_0278,node_0448,node_0448,649,649,128,777,240.14,536.86,normal,0.0,yes,1
3,8,block_0279,node_0280,node_0280,502,502,128,630,185.93,444.07,normal,0.0,yes,1
3,8,block_0280,node_0356,node_0356,649,649,128,777,213.12,563.88,normal,0.0,yes,1
3,9,block_0281,node_0330,node_0330,647,647,128,775,207.97,567.03,normal,0.0,yes,3
3,9,block_0282,node_0238,node_0238,404,404,128,532,157.56,374.44,normal,0.0,yes,0
3,9,block_0283,node_0260,node_0260,407,407,128,535,138.15,396.85,normal,0.0,yes,0
3,9,block_0284,node_0014,node_0014,438,438,128,566,150.52,415.48,normal,0.0,yes,0
3,9,block_0285,node_0034,node_0034,650,650,128,778,222.81,555.19,malicious,767.92,yes,0
3,9,block_0286,node_0461,node_0461,638,638,128,766,205.28,560.72,normal,0.0,yes,0
3,9,block_0287,node_0001,node_0001,509,509,128,637,135.38,501.62,normal,0.0,yes,0
3,9,block_0288,node_0448,node_0448,520,520,128,648,200.27,447.73,normal,0.0,yes,0
3,9,block_0289,node_0280,node_0280,457,457,128,585,172.65,412.35,normal,0.0,yes,0
3,9,block_0290,node_0356,node_0356,650,650,128,778,213.4,564.6,normal,0.0,yes,0
3,10,block_0291,node_0330,node_0330,649,649,128,777,208.51,568.49,normal,0.0,yes,1
3,10,block_0292,node_0238,node_0238,460,460,128,588,174.14,413.86,normal,0.0,yes,0
3,10,block_0293,node_0260,node_0260,474,474,128,602,155.45,446.55,normal,0.0,yes,1
3,10,block_0294,node_0014,node_0014,596,596,128,724,192.54,531.46,normal,0.0,yes,2
