account_id,initial_stake,final_stake,status,blocks_produced,total_rewards,total_slashed,times_downgraded
node_0198,1179.0,615.44,voter,0,16.44,0.0,0
node_0199,257.0,772.37,voter,0,64.37,0.0,0
node_0200,1779.0,282.0,CBP,0,0.0,0.0,0
node_0201,7582.0,5972.0,CBP,0,0.0,0.0,0
node_0202,2935.0,2702.0,voter,0,0.0,0.0,0
node_0203,8867.0,10360.65,CBP,0,3322.65,0.0,0
node_0204,7186.0,4592.47,voter,0,224.47,0.0,0
node_0205,5330.0,7593.36,voter,10,2134.36,0.0,0
node_0206,4619.0,3473.0,voter,0,0.0,0.0,0
node_0207,7663.0,6521.0,CBP,0,0.0,0.0,0
node_0208,5561.0,5674.34,BP,2,2205.34,0.0,0
node_0209,3029.0,5116.3,voter,0,716.3,0.0,0
node_0210,4282.0,3436.63,voter,0,699.63,0.0,0
node_0211,9156.0,11310.5,CBP,10,4027.5,0.0,0
node_0212,1452.0,1471.26,voter,0,291.26,0.0,0
node_0213,8054.0,13513.55,voter,10,4991.55,0.0,0
node_0214,7850.0,7091.69,CBP,0,597.69,0.0,0
node_0215,7392.0,10912.81,voter,0,2659.81,0.0,0
node_0216,4870.0,3986.0,voter,0,0.0,0.0,0
node_0217,5066.0,6074.28,voter,1,320.28,0.0,0
node_0218,7803.0,6889.84,voter,0,1636.84,0.0,0
node_0219,7021.0,3383.0,CBP,0,0.0,0.0,0
node_0220,5814.0,2353.0,voter,0,0.0,0.0,0
node_0221,5073.0,5786.11,voter,0,350.11,0.0,0
node_0222,3205.0,2005.0,voter,0,0.0,0.0,0
node_0223,3188.0,1199.0,voter,0,0.0,0.0,0
node_0224,4580.0,4802.0,CBP,0,0.0,0.0,0
node_0225,1697.0,265.0,voter,0,0.0,0.0,0
node_0226,3777.0,725.0,voter,0,0.0,0.0,0
node_0227,281.0,190.0,voter,0,0.0,0.0,0
node_0228,4544.0,4626.62,voter,0,155.62,0.0,0
node_0229,9116.0,8277.81,CBP,0,2155.81,0.0,0
node_0230,8092.0,9769.28,voter,7,3163.28,0.0,0
node_0231,9455.0,8092.15,voter,0,748.15,0.0,0
node_0232,7266.0,12452.45,BP,13,7671.45,0.0,0
node_0233,4186.0,1565.56,CBP,0,286.56,0.0,0
node_0234,1919.0,409.0,voter,0,0.0,0.0,0
node_0235,8106.0,7383.8,voter,0,1478.8,0.0,0
node_0236,2535.0,611.0,voter,0,0.0,0.0,0
node_0237,1445.0,488.0,voter,0,0.0,0.0,0
node_0238,9193.0,14449.06,BP,3,4472.4,1586.34,1
node_0239,8611.0,5632.39,voter,6,1493.77,1010.38,1
node_0240,4921.0,5162.77,voter,10,2397.77,0.0,0
node_0241,5053.0,7039.27,voter,8,2648.44,709.17,1
node_0242,1675.0,1812.19,CBP,10,1524.19,0.0,0
node_0243,3507.0,3702.9,voter,0,161.9,0.0,0
node_0244,2623.0,3796.61,voter,11,1810.61,0.0,0
node_0245,2614.0,1695.69,voter,0,328.69,0.0,0
node_0246,9779.0,12518.1,BP,3,3351.1,0.0,0
node_0247,3842.0,3359.16,voter,0,416.16,0.0,0
node_0248,7488.0,9932.13,voter,14,3761.13,0.0,1
node_0249,4384.0,4869.5,voter,0,1426.5,0.0,0
node_0250,7015.0,9402.19,voter,0,3015.19,0.0,0
node_0251,2491.0,2483.43,voter,0,114.43,0.0,0
node_0252,1219.0,41.1,voter,0,112.1,0.0,0
node_0253,9799.0,9039.13,voter,3,1490.81,938.68,1
node_0254,7245.0,6858.33,voter,0,273.33,0.0,1
node_0255,6644.0,7329.2,voter,0,2423.2,0.0,0
node_0256,7222.0,4856.0,voter,0,0.0,0.0,0
node_0257,7128.0,8782.9,voter,0,1102.9,0.0,0
node_0258,473.0,1114.0,voter,0,0.0,0.0,0
node_0259,4465.0,4105.64,BP,2,464.64,0.0,0
node_0260,7758.0,5650.2,voter,0,718.2,0.0,0
node_0261,4607.0,7878.29,voter,0,1700.29,0.0,0
node_0262,8106.0,11085.69,BP,10,4179.69,0.0,1
node_0263,5750.0,5328.0,CBP,0,0.0,0.0,0
node_0264,1763.0,114.5,voter,0,374.5,0.0,0
node_0265,6794.0,9612.66,CBP,0,2592.66,0.0,0
node_0266,6611.0,5879.24,voter,0,1133.24,0.0,0
node_0267,7501.0,7210.0,voter,0,0.0,0.0,0
node_0268,5346.0,6937.14,voter,0,1507.14,0.0,0
node_0269,8481.0,6243.4,voter,0,364.4,0.0,0
node_0270,8939.0,12124.5,voter,12,4289.93,1050.43,1
node_0271,3123.0,485.0,voter,0,0.0,0.0,0
node_0272,7292.0,12033.17,voter,10,5855.17,0.0,0
node_0273,4425.0,3450.0,voter,0,0.0,0.0,0
node_0274,7228.0,7805.45,BP,1,1798.83,854.38,1
node_0275,2039.0,1942.0,CBP,0,0.0,0.0,0
node_0276,2644.0,2861.0,voter,0,0.0,0.0,0
node_0277,9098.0,8211.0,CBP,0,0.0,0.0,0
node_0278,1908.0,65.0,voter,0,0.0,0.0,0
node_0279,2572.0,1977.0,voter,0,0.0,0.0,0
node_0280,8387.0,12354.42,CBP,0,4208.42,0.0,0
node_0281,7955.0,9095.71,voter,0,210.71,0.0,0
node_0282,7533.0,6766.92,BP,7,1794.47,723.55,1
node_0283,3172.0,2349.38,voter,0,732.38,0.0,0
node_0284,1193.0,2059.69,voter,0,129.69,0.0,0
node_0285,5618.0,4597.0,voter,0,0.0,0.0,0
node_0286,92.0,112.0,voter,0,46.0,0.0,0
node_0287,9666.0,10774.06,CBP,0,3536.06,0.0,0
node_0288,2484.0,2125.35,voter,0,74.35,0.0,0
node_0289,5704.0,4333.11,voter,0,211.11,0.0,0
node_0290,7510.0,12415.72,voter,10,4449.72,0.0,0
node_0291,3962.0,1961.14,voter,0,526.14,0.0,0
node_0292,6780.0,7652.87,voter,0,976.87,0.0,0
node_0293,6296.0,3056.0,CBP,0,0.0,0.0,0
node_0294,8165.0,11079.4,voter,0,1772.4,0.0,0
node_0295,8279.0,8321.73,voter,11,3388.65,894.92,1
node_0296,1694.0,811.0,voter,0,0.0,0.0,0
node_0297,1683.0,751.0,voter,0,0.0,0.0,0
node_0298,301.0,2068.0,voter,0,0.0,0.0,0
node_0299,2579.0,2751.15,CBP,9,2115.15,0.0,0
node_0300,5596.0,5446.0,voter,0,0.0,0.0,0
node_0301,1365.0,223.92,voter,0,240.92,0.0,0
node_0302,5238.0,3729.0,voter,0,0.0,0.0,0
node_0303,8914.0,14617.17,voter,10,6238.17,0.0,0
node_0304,3896.0,3594.29,voter,0,325.29,0.0,0
node_0305,3777.0,3225.0,voter,0,0.0,0.0,0
node_0306,1662.0,378.0,CBP,0,0.0,0.0,0
node_0307,7319.0,9015.36,voter,8,4849.36,0.0,1
node_0308,524.0,490.0,voter,0,0.0,0.0,0
node_0309,4856.0,6201.0,voter,11,3286.0,0.0,0
node_0310,2435.0,4283.65,voter,0,876.65,0.0,0
node_0311,9322.0,12958.73,CBP,3,3779.73,0.0,0
node_0312,2835.0,1553.0,CBP,0,0.0,0.0,0
node_0313,3995.0,3782.67,voter,0,792.67,0.0,0
node_0314,3854.0,1106.0,voter,0,0.0,0.0,0
node_0315,7579.0,4629.69,voter,4,1814.91,805.22,1
node_0316,7672.0,13056.65,voter,0,5053.65,0.0,0
node_0317,1260.0,131.0,voter,0,0.0,0.0,0
node_0318,9676.0,11980.02,CBP,0,3110.02,0.0,0
node_0319,4147.0,2036.74,voter,0,132.74,0.0,0
node_0320,3313.0,3013.54,voter,0,886.54,0.0,0
node_0321,1797.0,615.31,CBP,0,417.31,0.0,0
node_0322,9467.0,11392.77,BP,2,4056.77,0.0,0
node_0323,409.0,880.0,voter,0,0.0,0.0,0
node_0324,4547.0,4974.8,voter,0,195.8,0.0,0
node_0325,9985.0,11405.51,voter,0,2659.51,0.0,0
node_0326,3820.0,3555.15,voter,10,2561.15,0.0,0
node_0327,3638.0,2231.0,voter,0,0.0,0.0,0
node_0328,2290.0,28.0,voter,0,0.0,0.0,0
node_0329,5111.0,4404.22,voter,0,192.22,0.0,0
node_0330,9545.0,12361.18,BP,13,4475.18,0.0,0
node_0331,1526.0,1183.88,voter,0,360.88,0.0,0
node_0332,6857.0,5828.0,voter,0,0.0,0.0,0
node_0333,8887.0,13879.8,voter,16,5589.8,0.0,1
node_0334,8747.0,10098.74,BP,9,3416.74,0.0,0
node_0335,2745.0,2889.14,voter,9,1608.9,363.76,1
node_0336,4885.0,1649.35,voter,0,110.35,0.0,0
node_0337,1936.0,958.0,voter,0,0.0,0.0,0
node_0338,2356.0,1604.21,voter,0,685.21,0.0,0
node_0339,6561.0,7661.75,voter,0,2700.75,0.0,0
node_0340,1529.0,1979.95,voter,10,1424.95,0.0,0
node_0341,4382.0,1655.0,voter,0,0.0,0.0,0
node_0342,6088.0,4184.23,voter,0,237.23,0.0,0
node_0343,9627.0,15188.17,voter,10,6089.17,0.0,0
node_0344,1825.0,850.56,voter,0,14.56,0.0,0
node_0345,460.0,574.0,voter,0,0.0,0.0,0
node_0346,3676.0,3538.33,voter,0,1037.33,0.0,0
node_0347,5001.0,6316.1,CBP,7,2008.1,0.0,0
node_0348,2340.0,1277.03,voter,0,45.03,0.0,0
node_0349,5036.0,3980.13,voter,0,463.13,0.0,0
node_0350,1642.0,259.59,BP,2,1198.59,0.0,0
node_0351,6417.0,5846.68,CBP,5,2592.68,0.0,0
node_0352,9672.0,8871.81,voter,0,419.81,0.0,0
node_0353,6847.0,6757.0,voter,0,0.0,0.0,0
node_0354,6736.0,5832.6,voter,0,670.6,0.0,0
node_0355,586.0,362.82,voter,0,5.82,0.0,0
node_0356,7314.0,9691.06,BP,3,3957.06,0.0,0
node_0357,5992.0,8045.13,voter,0,2534.13,0.0,0
node_0358,8970.0,13907.14,BP,3,6032.14,0.0,0
node_0359,1042.0,184.0,voter,0,0.0,0.0,0
node_0360,2051.0,991.83,voter,0,326.83,0.0,0
node_0361,1551.0,1037.72,voter,6,1053.97,264.25,1
node_0362,878.0,894.4,voter,0,86.4,0.0,0
node_0363,2113.0,611.0,voter,0,0.0,0.0,0
node_0364,1174.0,250.0,voter,0,0.0,0.0,0
node_0365,9657.0,15026.18,voter,10,5787.18,0.0,0
node_0366,5433.0,6006.02,voter,0,537.02,0.0,0
node_0367,4592.0,4783.86,voter,0,306.86,0.0,0
node_0368,2179.0,113.0,voter,0,0.0,0.0,0
node_0369,1851.0,1276.28,voter,0,49.28,0.0,0
node_0370,2209.0,2699.0,voter,0,0.0,0.0,0
node_0371,9697.0,15479.52,CBP,21,7427.52,0.0,0
node_0372,4397.0,4487.12,voter,0,752.12,0.0,0
node_0373,8669.0,10823.97,CBP,0,5324.97,0.0,0
node_0374,7852.0,10075.51,voter,10,4536.51,0.0,0
node_0375,8458.0,11779.62,CBP,10,5421.62,0.0,0
node_0376,8304.0,11217.15,voter,0,2035.15,0.0,0
node_0377,8593.0,6655.68,voter,0,465.68,0.0,0
node_0378,1046.0,1755.03,voter,0,220.03,0.0,0
node_0379,7034.0,5866.3,voter,0,365.3,0.0,0
node_0380,7317.0,6236.93,voter,0,1722.93,0.0,0
node_0381,5327.0,7017.86,voter,0,1726.86,0.0,0
node_0382,2117.0,472.14,voter,0,255.14,0.0,0
node_0383,6290.0,4680.41,voter,0,252.41,0.0,0
node_0384,7483.0,7184.86,BP,1,264.4,799.54,1
node_0385,1674.0,898.0,CBP,0,0.0,0.0,0
node_0386,9083.0,8444.92,voter,0,437.92,0.0,0
node_0387,7096.0,9110.89,BP,3,1232.89,0.0,0
node_0388,6829.0,7456.82,voter,2,835.41,750.58,1
node_0389,6582.0,7057.73,voter,0,1723.73,0.0,0
node_0390,5170.0,2919.0,voter,0,0.0,0.0,0
node_0391,6182.0,5161.06,voter,0,1184.06,0.0,0
node_0392,1149.0,3.0,CBP,0,0.0,0.0,0
node_0393,1577.0,1234.89,BP,2,312.89,0.0,0
node_0394,2181.0,1250.47,voter,0,598.47,0.0,0
node_0395,2052.0,1873.81,voter,0,500.81,0.0,0
node_0396,892.0,201.0,voter,0,0.0,0.0,0
node_0397,5811.0,3864.0,voter,0,0.0,0.0,0
node_0398,2585.0,6722.75,voter,6,2303.75,0.0,0
node_0399,1823.0,3750.4,voter,0,315.4,0.0,0
node_0400,1932.0,1847.0,voter,0,0.0,0.0,0
node_0401,7080.0,9886.09,voter,10,3983.09,0.0,0
node_0402,4431.0,2218.64,voter,0,414.64,0.0,0
node_0403,5112.0,7021.28,voter,0,809.28,0.0,0
node_0404,150.0,829.51,voter,5,717.51,0.0,0
node_0405,9328.0,10471.21,voter,0,2471.21,0.0,0
node_0406,2374.0,2314.7,voter,0,103.7,0.0,0
node_0407,1553.0,637.84,voter,0,199.84,0.0,0
node_0408,6213.0,5451.0,voter,0,0.0,0.0,0
node_0409,2628.0,477.0,voter,0,0.0,0.0,0
node_0410,9349.0,12362.31,voter,0,4227.31,0.0,0
node_0411,2599.0,1333.0,voter,0,0.0,0.0,0
node_0412,1386.0,2600.82,voter,10,1718.82,0.0,0
node_0413,8007.0,11486.88,voter,0,5321.88,0.0,0
node_0414,4525.0,6805.79,voter,0,1324.79,0.0,0
node_0415,5705.0,4638.0,voter,0,0.0,0.0,0
node_0416,9767.0,14493.64,voter,17,7303.64,0.0,1
node_0417,794.0,2175.0,voter,0,0.0,0.0,0
node_0418,175.0,86.12,voter,0,32.12,0.0,0
node_0419,2298.0,238.0,voter,0,0.0,0.0,0
node_0420,5425.0,4397.51,CBP,0,1528.51,0.0,0
node_0421,7105.0,9262.01,CBP,0,4118.01,0.0,0
node_0422,8775.0,7920.32,voter,0,1264.32,0.0,0
node_0423,1230.0,742.8,BP,2,290.8,0.0,0
node_0424,7197.0,5593.54,voter,1,622.54,0.0,1
node_0425,5179.0,5014.65,BP,3,664.65,0.0,0
