account_id,initial_stake,final_stake,status,blocks_produced,total_rewards,total_slashed,times_downgraded
node_0253,9799.0,8487.0,CBP,0,0.0,0.0,0
node_0254,7245.0,9452.36,voter,0,2867.36,0.0,0
node_0255,6644.0,6079.77,BP,0,1196.77,0.0,0
node_0256,7222.0,8141.64,voter,10,3349.64,0.0,0
node_0257,7128.0,7647.0,voter,0,0.0,0.0,0
node_0258,473.0,1121.0,voter,0,0.0,0.0,0
node_0259,4465.0,4110.79,CBP,2,509.79,0.0,0
node_0260,7758.0,6031.59,voter,0,1113.59,0.0,0
node_0261,4607.0,6782.32,voter,4,1333.57,768.26,1
node_0262,8106.0,6906.0,voter,0,0.0,0.0,0
node_0263,5750.0,8926.42,CBP,11,3562.42,0.0,0
node_0264,1763.0,110.0,voter,0,0.0,0.0,0
node_0265,6794.0,9112.26,voter,0,2126.26,0.0,0
node_0266,6611.0,6459.58,voter,0,1691.58,0.0,0
node_0267,7501.0,10577.69,voter,0,3367.69,0.0,0
node_0268,5346.0,6238.34,voter,0,830.34,0.0,0
node_0269,8481.0,5811.0,voter,0,0.0,0.0,0
node_0270,8939.0,10195.71,voter,0,1268.71,0.0,1
node_0271,3123.0,476.19,voter,1,229.65,241.47,1
node_0272,7292.0,9136.24,voter,0,2919.24,0.0,0
node_0273,4425.0,3643.66,CBP,0,219.66,0.0,0
node_0274,7228.0,6908.0,voter,0,0.0,0.0,0
node_0275,2039.0,2137.3,voter,0,195.3,0.0,0
node_0276,2644.0,2835.0,voter,0,0.0,0.0,0
node_0277,9098.0,11982.16,BP,8,3852.16,0.0,1
node_0278,1908.0,61.22,voter,0,291.22,0.0,0
node_0279,2572.0,2253.83,voter,0,282.83,0.0,0
node_0280,8387.0,11032.71,voter,8,4147.9,1214.19,1
node_0281,7955.0,11172.0,voter,0,2287.0,0.0,0
node_0282,7533.0,6837.23,voter,3,1902.75,809.52,1
node_0283,3172.0,1626.0,voter,0,0.0,0.0,0
node_0284,1193.0,2069.82,voter,0,139.82,0.0,0
node_0285,5618.0,7904.74,voter,10,3307.74,0.0,0
node_0286,92.0,174.84,voter,0,139.84,0.0,0
node_0287,9666.0,7258.0,voter,0,0.0,0.0,0
node_0288,2484.0,2756.13,voter,0,658.13,0.0,0
node_0289,5704.0,5703.94,CBP,0,1509.94,0.0,0
node_0290,7510.0,9667.49,voter,0,1741.49,0.0,0
node_0291,3962.0,1858.57,voter,0,375.57,0.0,0
node_0292,6780.0,7324.85,voter,0,656.85,0.0,0
node_0293,6296.0,3101.0,voter,0,0.0,0.0,0
node_0294,8165.0,10247.67,voter,0,854.67,0.0,0
node_0295,8279.0,7310.02,voter,0,1482.02,0.0,0
node_0296,1694.0,1155.92,voter,0,344.92,0.0,0
node_0297,1683.0,712.0,voter,0,0.0,0.0,0
node_0298,301.0,2072.28,voter,0,40.28,0.0,0
node_0299,2579.0,804.65,voter,0,197.65,0.0,0
node_0300,5596.0,5539.0,voter,0,0.0,0.0,0
node_0301,1365.0,237.09,voter,0,107.09,0.0,0
node_0302,5238.0,5004.98,voter,4,1275.98,0.0,1
node_0303,8914.0,12371.89,voter,10,4070.89,0.0,0
node_0304,3896.0,3343.0,voter,0,0.0,0.0,0
node_0305,3777.0,3497.52,voter,0,297.52,0.0,0
node_0306,1662.0,377.0,voter,0,0.0,0.0,0
node_0307,7319.0,4241.2,voter,1,816.79,758.59,1
node_0308,524.0,485.32,voter,0,82.32,0.0,0
node_0309,4856.0,3390.51,voter,0,475.51,0.0,0
node_0310,2435.0,4872.73,voter,0,1422.73,0.0,0
node_0311,9322.0,14335.59,BP,10,5140.59,0.0,0
node_0312,2835.0,1983.05,voter,1,406.05,0.0,0
node_0313,3995.0,2992.0,voter,0,0.0,0.0,0
node_0314,3854.0,1081.0,voter,0,0.0,0.0,0
node_0315,7579.0,6914.81,voter,10,3237.81,0.0,0
node_0316,7672.0,12930.65,voter,0,5000.65,0.0,0
node_0317,1260.0,145.11,voter,0,54.11,0.0,0
node_0318,9676.0,11813.87,voter,0,2926.87,0.0,0
node_0319,4147.0,1999.0,voter,0,0.0,0.0,0
node_0320,3313.0,2933.92,voter,0,766.92,0.0,0
node_0321,1797.0,332.0,voter,0,0.0,0.0,0
node_0322,9467.0,12465.86,voter,10,5149.86,0.0,0
node_0323,409.0,885.41,voter,0,7.41,0.0,0
node_0324,4547.0,4779.0,voter,0,0.0,0.0,0
node_0325,9985.0,10214.59,voter,0,1481.59,0.0,0
node_0326,3820.0,1802.4,voter,0,813.4,0.0,0
node_0327,3638.0,5134.04,voter,10,2817.04,0.0,0
node_0328,2290.0,28.34,voter,0,66.34,0.0,0
node_0329,5111.0,4212.0,voter,0,0.0,0.0,0
node_0330,9545.0,9297.77,voter,8,2562.75,1064.97,1
node_0331,1526.0,1103.98,voter,0,38.98,0.0,0
node_0332,6857.0,6535.23,voter,0,745.23,0.0,0
node_0333,8887.0,10994.83,voter,10,2721.83,0.0,0
node_0334,8747.0,9606.62,voter,0,2874.62,0.0,0
node_0335,2745.0,1711.15,CBP,0,49.15,0.0,0
node_0336,4885.0,2491.7,CBP,8,1607.66,654.97,1
node_0337,1936.0,944.99,voter,0,166.99,0.0,0
node_0338,2356.0,904.0,voter,0,0.0,0.0,0
node_0339,6561.0,6093.86,CBP,0,1202.86,0.0,0
node_0340,1529.0,559.0,voter,0,0.0,0.0,0
node_0341,4382.0,1963.32,voter,0,308.32,0.0,0
node_0342,6088.0,5237.15,voter,0,1253.15,0.0,0
node_0343,9627.0,13467.54,CBP,10,4337.54,0.0,0
node_0344,1825.0,845.86,voter,0,242.86,0.0,0
node_0345,460.0,572.0,voter,0,0.0,0.0,0
