Reward_dist_id,Block_id,type,account_id,self.stake,pd_reward_stake,closing_stake,remarks
1,block_0001,PDDPoS,node_0447,9751.0,66.83,9817.83,voter pd share
2,block_0001,PDDPoS,node_0364,1136.0,15.05,1151.05,voter pd share
3,block_0001,PDDPoS,node_0171,8021.0,114.79,8135.79,voter pd share
4,block_0001,PDDPoS,node_0270,8975.0,152.12,9127.12,voter pd share
5,block_0001,PDDPoS,node_0486,7456.0,198.21,7654.21,self 20% + leftover
6,block_0002,PDDPoS,node_0409,2724.0,28.46,2752.46,voter pd share
7,block_0002,PDDPoS,node_0166,6843.0,78.16,6921.16,voter pd share
8,block_0002,PDDPoS,node_0291,3998.0,58.5,4056.5,voter pd share
9,block_0002,PDDPoS,node_0125,2939.0,46.44,2985.44,voter pd share
10,block_0002,PDDPoS,node_0196,9813.0,159.89,9972.89,voter pd share
11,block_0002,PDDPoS,node_0303,8839.0,249.55,9088.55,self 20% + leftover
12,block_0003,PDDPoS,node_0444,8443.0,78.43,8521.43,voter pd share
13,block_0003,PDDPoS,node_0260,7750.0,106.43,7856.43,voter pd share
14,block_0003,PDDPoS,node_0211,9243.0,142.27,9385.27,voter pd share
15,block_0003,PDDPoS,node_0401,7048.0,121.9,7169.9,voter pd share
16,block_0003,PDDPoS,node_0497,2484.0,155.98,2639.98,self 20% + leftover
17,block_0004,PDDPoS,node_0410,9392.0,88.28,9480.28,voter pd share
18,block_0004,PDDPoS,node_0169,5731.0,67.46,5798.46,voter pd share
19,block_0004,PDDPoS,node_0233,4189.0,64.77,4253.77,voter pd share
20,block_0004,PDDPoS,node_0232,7157.0,113.26,7270.26,voter pd share
21,block_0004,PDDPoS,node_0494,7757.0,194.23,7951.23,self 20% + leftover
22,block_0005,PDDPoS,node_0428,7586.0,118.25,7704.25,voter pd share
23,block_0005,PDDPoS,node_0085,6809.0,115.37,6924.37,voter pd share
24,block_0005,PDDPoS,node_0230,8203.0,139.37,8342.37,voter pd share
25,block_0005,PDDPoS,node_0334,8707.0,165.0,8872.0,voter pd share
26,block_0005,PDDPoS,node_0209,2993.0,238.01,3231.01,self 20% + leftover
27,block_0006,PDDPoS,node_0404,212.0,1.27,213.27,voter pd share
28,block_0006,PDDPoS,node_0100,8383.0,92.33,8475.33,voter pd share
29,block_0006,PDDPoS,node_0432,5672.0,72.27,5744.27,voter pd share
30,block_0006,PDDPoS,node_0263,5786.0,121.85,5907.85,voter pd share
31,block_0006,PDDPoS,node_0339,6556.0,142.24,6698.24,voter pd share
32,block_0006,PDDPoS,node_0442,7682.0,265.04,7947.04,self 20% + leftover
33,block_0007,PDDPoS,node_0327,3661.0,43.22,3704.22,voter pd share
34,block_0007,PDDPoS,node_0244,2744.0,31.71,2775.71,voter pd share
35,block_0007,PDDPoS,node_0238,9218.0,134.11,9352.11,voter pd share
36,block_0007,PDDPoS,node_0436,4020.0,57.2,4077.2,voter pd share
37,block_0007,PDDPoS,node_0009,6889.0,136.62,7025.62,voter pd share
38,block_0007,PDDPoS,node_0315,7574.0,298.15,7872.15,self 20% + leftover
39,block_0008,PDDPoS,node_0474,7286.0,98.94,7384.94,voter pd share
40,block_0008,PDDPoS,node_0043,8968.0,129.17,9097.17,voter pd share
41,block_0008,PDDPoS,node_0068,3144.0,67.26,3211.26,voter pd share
42,block_0008,PDDPoS,node_0440,9035.0,220.09,9255.09,voter pd share
43,block_0008,PDDPoS,node_0403,5124.0,261.54,5385.54,self 20% + leftover
44,block_0009,PDDPoS,node_0391,6041.0,100.94,6141.94,voter pd share
45,block_0009,PDDPoS,node_0292,6814.0,117.14,6931.14,voter pd share
46,block_0009,PDDPoS,node_0371,9888.0,191.48,10079.48,voter pd share
47,block_0009,PDDPoS,node_0460,5324.0,119.28,5443.28,voter pd share
48,block_0009,PDDPoS,node_0336,4734.0,248.15,4982.15,self 20% + leftover
49,block_0010,PDDPoS,node_0234,1791.0,24.63,1815.63,voter pd share
50,block_0010,PDDPoS,node_0282,7871.0,107.42,7978.42,voter pd share
51,block_0010,PDDPoS,node_0161,4707.0,70.84,4777.84,voter pd share
52,block_0010,PDDPoS,node_0007,3563.0,56.56,3619.56,voter pd share
53,block_0010,PDDPoS,node_0310,2346.0,54.4,2400.4,voter pd share
54,block_0010,PDDPoS,node_0015,5969.0,159.05,6128.05,voter pd share
55,block_0010,PDDPoS,node_0383,6025.0,305.1,6330.1,self 20% + leftover
56,block_0011,PDDPoS,node_0024,794.0,10.89,804.89,voter pd share
57,block_0011,PDDPoS,node_0011,1724.0,20.39,1744.39,voter pd share
58,block_0011,PDDPoS,node_0412,1552.0,19.67,1571.67,voter pd share
59,block_0011,PDDPoS,node_0177,7567.0,126.1,7693.1,voter pd share
60,block_0011,PDDPoS,node_0134,5042.0,87.84,5129.84,voter pd share
61,block_0011,PDDPoS,node_0235,7959.0,157.94,8116.94,voter pd share
62,block_0011,PDDPoS,node_0479,7404.0,238.16,7642.16,self 20% + leftover
63,block_0012,PDDPoS,node_0473,3050.0,45.94,3095.94,voter pd share
64,block_0012,PDDPoS,node_0280,8308.0,140.93,8448.93,voter pd share
65,block_0012,PDDPoS,node_0465,6823.0,124.63,6947.63,voter pd share
66,block_0012,PDDPoS,node_0431,8753.0,171.86,8924.86,voter pd share
67,block_0012,PDDPoS,node_0450,5252.0,292.65,5544.65,self 20% + leftover
68,block_0013,PDDPoS,node_0186,3982.0,57.64,4039.64,voter pd share
69,block_0013,PDDPoS,node_0492,1810.0,25.49,1835.49,voter pd share
70,block_0013,PDDPoS,node_0034,7050.0,120.16,7170.16,voter pd share
71,block_0013,PDDPoS,node_0080,8109.0,150.4,8259.4,voter pd share
72,block_0013,PDDPoS,node_0199,92.0,4.66,96.66,voter pd share
73,block_0013,PDDPoS,node_0227,503.0,6.17,509.17,voter pd share
74,block_0013,PDDPoS,node_0060,8778.0,226.89,9004.89,voter pd share
75,block_0013,PDDPoS,node_0496,1406.0,185.6,1591.6,self 20% + leftover
76,block_0014,PDDPoS,node_0443,4238.0,47.91,4285.91,voter pd share
77,block_0014,PDDPoS,node_0214,7644.0,104.16,7748.16,voter pd share
78,block_0014,PDDPoS,node_0183,5655.0,87.58,5742.58,voter pd share
79,block_0014,PDDPoS,node_0114,6666.0,107.96,6773.96,voter pd share
80,block_0014,PDDPoS,node_0079,4850.0,102.51,4952.51,voter pd share
81,block_0014,PDDPoS,node_0194,1527.0,135.88,1662.88,self 20% + leftover
82,block_0015,PDDPoS,node_0288,2538.0,30.5,2568.5,voter pd share
83,block_0015,PDDPoS,node_0278,2031.0,28.29,2059.29,voter pd share
84,block_0015,PDDPoS,node_0224,4513.0,72.15,4585.15,voter pd share
85,block_0015,PDDPoS,node_0099,3262.0,58.03,3320.03,voter pd share
86,block_0015,PDDPoS,node_0490,3910.0,82.47,3992.47,voter pd share
87,block_0015,PDDPoS,node_0208,5462.0,144.29,5606.29,voter pd share
88,block_0015,PDDPoS,node_0333,8512.0,361.28,8873.28,self 20% + leftover
89,block_0016,PDDPoS,node_0408,6063.0,105.69,6168.69,voter pd share
90,block_0016,PDDPoS,node_0422,8430.0,154.67,8584.67,voter pd share
91,block_0016,PDDPoS,node_0005,4060.0,98.92,4158.92,voter pd share
92,block_0016,PDDPoS,node_0110,4077.0,107.71,4184.71,voter pd share
93,block_0016,PDDPoS,node_0201,7642.0,311.0,7953.0,self 20% + leftover
94,block_0017,PDDPoS,node_0268,5181.0,68.32,5249.32,voter pd share
95,block_0017,PDDPoS,node_0240,5241.0,86.78,5327.78,voter pd share
96,block_0017,PDDPoS,node_0379,7522.0,134.83,7656.83,voter pd share
97,block_0017,PDDPoS,node_0220,5761.0,150.08,5911.08,voter pd share
98,block_0017,PDDPoS,node_0421,7126.0,336.99,7462.99,self 20% + leftover
99,block_0018,PDDPoS,node_0320,3051.0,48.12,3099.12,voter pd share
100,block_0018,PDDPoS,node_0014,6284.0,92.73,6376.73,voter pd share
101,block_0018,PDDPoS,node_0218,7663.0,133.83,7796.83,voter pd share
102,block_0018,PDDPoS,node_0493,2355.0,43.02,2398.02,voter pd share
103,block_0018,PDDPoS,node_0241,4972.0,102.28,5074.28,voter pd share
104,block_0018,PDDPoS,node_0425,5300.0,205.02,5505.02,self 20% + leftover
105,block_0019,PDDPoS,node_0138,9106.0,125.04,9231.04,voter pd share
106,block_0019,PDDPoS,node_0272,7190.0,163.21,7353.21,voter pd share
107,block_0019,PDDPoS,node_0202,2875.0,77.63,2952.63,voter pd share
108,block_0019,PDDPoS,node_0243,3361.0,99.9,3460.9,voter pd share
109,block_0019,PDDPoS,node_0500,6594.0,312.23,6906.23,self 20% + leftover
110,block_0020,PDDPoS,node_0405,8963.0,111.25,9074.25,voter pd share
111,block_0020,PDDPoS,node_0249,3928.0,54.82,3982.82,voter pd share
112,block_0020,PDDPoS,node_0108,2106.0,44.01,2150.01,voter pd share
113,block_0020,PDDPoS,node_0151,1797.0,40.42,1837.42,voter pd share
114,block_0020,PDDPoS,node_0142,8350.0,196.1,8546.1,voter pd share
115,block_0020,PDDPoS,node_0475,4244.0,206.41,4450.41,self 20% + leftover
116,block_0021,PDDPoS,node_0438,1153.0,14.39,1167.39,voter pd share
117,block_0021,PDDPoS,node_0462,2220.0,27.96,2247.96,voter pd share
118,block_0021,PDDPoS,node_0433,1141.0,17.39,1158.39,voter pd share
119,block_0021,PDDPoS,node_0061,3919.0,54.74,3973.74,voter pd share
120,block_0021,PDDPoS,node_0346,3686.0,88.74,3774.74,voter pd share
121,block_0021,PDDPoS,node_0172,8047.0,213.98,8260.98,voter pd share
122,block_0021,PDDPoS,node_0192,9479.0,359.8,9838.8,self 20% + leftover
123,block_0022,PDDPoS,node_0121,7064.0,79.54,7143.54,voter pd share
124,block_0022,PDDPoS,node_0128,7003.0,94.06,7097.06,voter pd share
125,block_0022,PDDPoS,node_0481,3597.0,46.63,3643.63,voter pd share
126,block_0022,PDDPoS,node_0375,8653.0,130.31,8783.31,voter pd share
127,block_0022,PDDPoS,node_0103,4154.0,193.46,4347.46,self 20% + leftover
128,block_0023,PDDPoS,node_0446,4577.0,54.72,4631.72,voter pd share
129,block_0023,PDDPoS,node_0411,2951.0,39.9,2990.9,voter pd share
130,block_0023,PDDPoS,node_0332,6648.0,121.55,6769.55,voter pd share
131,block_0023,PDDPoS,node_0267,7597.0,187.8,7784.8,voter pd share
132,block_0023,PDDPoS,node_0049,8103.0,280.02,8383.02,self 20% + leftover
133,block_0024,PDDPoS,node_0127,5379.0,61.93,5440.93,voter pd share
134,block_0024,PDDPoS,node_0160,4160.0,58.45,4218.45,voter pd share
135,block_0024,PDDPoS,node_0036,8362.0,224.69,8586.69,voter pd share
136,block_0024,PDDPoS,node_0040,8467.0,224.44,8691.44,voter pd share
137,block_0024,PDDPoS,node_0077,2844.0,208.49,3052.49,self 20% + leftover
138,block_0025,PDDPoS,node_0066,1613.0,21.22,1634.22,voter pd share
139,block_0025,PDDPoS,node_0448,9800.0,146.4,9946.4,voter pd share
140,block_0025,PDDPoS,node_0373,8350.0,182.77,8532.77,voter pd share
141,block_0025,PDDPoS,node_0067,9193.0,286.62,9479.62,self 20% + leftover
142,block_0026,PDDPoS,node_0122,4259.0,72.47,4331.47,voter pd share
143,block_0026,PDDPoS,node_0318,9494.0,178.78,9672.78,voter pd share
144,block_0026,PDDPoS,node_0395,2250.0,41.36,2291.36,voter pd share
145,block_0026,PDDPoS,node_0246,9949.0,251.86,10200.86,voter pd share
146,block_0026,PDDPoS,node_0039,2816.0,228.53,3044.53,self 20% + leftover
147,block_0027,PDDPoS,node_0219,6912.0,112.88,7024.88,voter pd share
148,block_0027,PDDPoS,node_0281,8253.0,181.66,8434.66,voter pd share
149,block_0027,PDDPoS,node_0087,4369.0,96.89,4465.89,voter pd share
150,block_0027,PDDPoS,node_0352,9729.0,379.57,10108.57,self 20% + leftover
151,block_0028,PDDPoS,node_0454,6935.0,108.42,7043.42,voter pd share
152,block_0028,PDDPoS,node_0212,1617.0,23.75,1640.75,voter pd share
153,block_0028,PDDPoS,node_0145,4794.0,90.01,4884.01,voter pd share
154,block_0028,PDDPoS,node_0107,9671.0,219.71,9890.71,voter pd share
155,block_0028,PDDPoS,node_0463,4852.0,260.1,5112.1,self 20% + leftover
156,block_0029,PDDPoS,node_0454,7133.42,120.16,7253.59,voter pd share
157,block_0029,PDDPoS,node_0212,1728.75,26.33,1755.08,voter pd share
158,block_0029,PDDPoS,node_0145,4963.01,99.75,5062.76,voter pd share
159,block_0029,PDDPoS,node_0107,9936.71,243.5,10180.21,voter pd share
160,block_0029,PDDPoS,node_0463,5157.1,288.26,5445.37,self 20% + leftover
161,block_0030,PDDPoS,node_0056,9841.0,134.98,9975.98,voter pd share
162,block_0030,PDDPoS,node_0044,9835.0,150.84,9985.84,voter pd share
163,block_0030,PDDPoS,node_0003,9165.0,378.18,9543.18,self 20% + leftover
164,block_0031,PDDPoS,node_0447,9363.83,81.0,9444.83,voter pd share
165,block_0031,PDDPoS,node_0364,1085.05,18.25,1103.3,voter pd share
166,block_0031,PDDPoS,node_0171,8455.79,139.13,8594.92,voter pd share
167,block_0031,PDDPoS,node_0270,9148.12,184.38,9332.5,voter pd share
168,block_0031,PDDPoS,node_0486,7741.21,240.25,7981.46,self 20% + leftover
169,block_0032,PDDPoS,node_0409,2970.46,28.14,2998.59,voter pd share
170,block_0032,PDDPoS,node_0166,7007.16,77.28,7084.44,voter pd share
171,block_0032,PDDPoS,node_0291,3880.5,57.84,3938.34,voter pd share
172,block_0032,PDDPoS,node_0125,2774.44,45.91,2820.35,voter pd share
173,block_0032,PDDPoS,node_0196,9879.89,158.09,10037.98,voter pd share
174,block_0032,PDDPoS,node_0303,8835.55,246.74,9082.29,self 20% + leftover
175,block_0033,PDDPoS,node_0444,8732.43,100.72,8833.15,voter pd share
176,block_0033,PDDPoS,node_0260,7695.43,136.68,7832.11,voter pd share
177,block_0033,PDDPoS,node_0211,9238.27,182.71,9420.98,voter pd share
178,block_0033,PDDPoS,node_0401,6881.9,156.56,7038.46,voter pd share
179,block_0033,PDDPoS,node_0497,2564.98,200.33,2765.31,self 20% + leftover
180,block_0034,PDDPoS,node_0410,9287.28,101.16,9388.44,voter pd share
181,block_0034,PDDPoS,node_0169,5969.46,77.3,6046.76,voter pd share
182,block_0034,PDDPoS,node_0233,4088.77,74.22,4162.99,voter pd share
183,block_0034,PDDPoS,node_0232,6943.26,129.77,7073.03,voter pd share
184,block_0034,PDDPoS,node_0494,7891.23,222.55,8113.78,self 20% + leftover
185,block_0035,PDDPoS,node_0428,8043.25,86.4,8129.64,voter pd share
186,block_0035,PDDPoS,node_0085,7222.37,84.3,7306.67,voter pd share
187,block_0035,PDDPoS,node_0230,7985.37,101.84,8087.21,voter pd share
188,block_0035,PDDPoS,node_0334,8856.0,120.56,8976.56,voter pd share
189,block_0035,PDDPoS,node_0209,3314.01,173.91,3487.92,self 20% + leftover
190,block_0036,PDDPoS,node_0404,165.27,1.4,166.67,voter pd share
191,block_0036,PDDPoS,node_0100,8177.33,101.77,8279.1,voter pd share
192,block_0036,PDDPoS,node_0432,5805.27,79.65,5884.92,voter pd share
193,block_0036,PDDPoS,node_0263,6250.85,134.3,6385.14,voter pd share
194,block_0036,PDDPoS,node_0339,6713.24,156.77,6870.01,voter pd share
195,block_0036,PDDPoS,node_0442,8004.04,292.11,8296.15,self 20% + leftover
196,block_0037,PDDPoS,node_0327,3543.22,37.79,3581.01,voter pd share
197,block_0037,PDDPoS,node_0244,2675.71,27.73,2703.43,voter pd share
198,block_0037,PDDPoS,node_0238,9249.11,117.27,9366.38,voter pd share
199,block_0037,PDDPoS,node_0436,4553.2,50.02,4603.22,voter pd share
200,block_0037,PDDPoS,node_0009,7133.62,119.47,7253.09,voter pd share
201,block_0037,PDDPoS,node_0315,7445.15,260.72,7705.87,self 20% + leftover
202,block_0038,PDDPoS,node_0474,7340.94,94.74,7435.68,voter pd share
203,block_0038,PDDPoS,node_0043,8790.17,123.68,8913.85,voter pd share
204,block_0038,PDDPoS,node_0068,3314.26,64.4,3378.66,voter pd share
205,block_0038,PDDPoS,node_0440,9446.09,210.74,9656.83,voter pd share
206,block_0038,PDDPoS,node_0403,5545.54,250.43,5795.98,self 20% + leftover
207,block_0039,PDDPoS,node_0391,5958.94,98.34,6057.29,voter pd share
208,block_0039,PDDPoS,node_0292,7487.14,114.13,7601.27,voter pd share
209,block_0039,PDDPoS,node_0371,9803.48,186.55,9990.03,voter pd share
210,block_0039,PDDPoS,node_0460,6158.28,116.21,6274.5,voter pd share
211,block_0039,PDDPoS,node_0336,4814.15,241.76,5055.91,self 20% + leftover
212,block_0040,PDDPoS,node_0234,1582.63,24.6,1607.23,voter pd share
213,block_0040,PDDPoS,node_0282,8033.42,107.29,8140.71,voter pd share
214,block_0040,PDDPoS,node_0161,4965.84,70.75,5036.59,voter pd share
215,block_0040,PDDPoS,node_0007,3754.56,56.49,3811.04,voter pd share
216,block_0040,PDDPoS,node_0310,2430.4,54.33,2484.73,voter pd share
217,block_0040,PDDPoS,node_0015,5958.05,158.85,6116.9,voter pd share
218,block_0040,PDDPoS,node_0383,6239.1,304.7,6543.8,self 20% + leftover
219,block_0041,PDDPoS,node_0024,839.89,12.75,852.64,voter pd share
220,block_0041,PDDPoS,node_0011,1442.39,23.88,1466.27,voter pd share
221,block_0041,PDDPoS,node_0412,1501.67,23.04,1524.71,voter pd share
222,block_0041,PDDPoS,node_0177,8033.1,147.65,8180.75,voter pd share
223,block_0041,PDDPoS,node_0134,4909.84,102.86,5012.7,voter pd share
224,block_0041,PDDPoS,node_0235,8394.94,184.94,8579.87,voter pd share
225,block_0041,PDDPoS,node_0479,7618.16,278.88,7897.04,self 20% + leftover
226,block_0042,PDDPoS,node_0473,3416.94,33.15,3450.09,voter pd share
227,block_0042,PDDPoS,node_0280,8235.93,101.7,8337.63,voter pd share
228,block_0042,PDDPoS,node_0465,7100.63,89.94,7190.56,voter pd share
229,block_0042,PDDPoS,node_0431,8612.86,124.02,8736.88,voter pd share
230,block_0042,PDDPoS,node_0450,5532.65,211.19,5743.84,self 20% + leftover
231,block_0043,PDDPoS,node_0186,3935.64,39.61,3975.25,voter pd share
232,block_0043,PDDPoS,node_0492,1808.49,17.52,1826.0,voter pd share
233,block_0043,PDDPoS,node_0034,7143.16,82.58,7225.75,voter pd share
234,block_0043,PDDPoS,node_0080,8295.4,103.36,8398.76,voter pd share
235,block_0043,PDDPoS,node_0199,82.66,3.21,85.87,voter pd share
236,block_0043,PDDPoS,node_0227,652.17,4.24,656.41,voter pd share
237,block_0043,PDDPoS,node_0060,9145.89,155.93,9301.82,voter pd share
238,block_0043,PDDPoS,node_0496,1749.6,127.55,1877.15,self 20% + leftover
239,block_0044,PDDPoS,node_0443,4203.91,63.52,4267.43,voter pd share
240,block_0044,PDDPoS,node_0214,7498.16,138.11,7636.28,voter pd share
241,block_0044,PDDPoS,node_0183,5532.58,116.12,5648.7,voter pd share
242,block_0044,PDDPoS,node_0114,6933.96,143.15,7077.12,voter pd share
243,block_0044,PDDPoS,node_0079,4452.51,135.92,4588.44,voter pd share
244,block_0044,PDDPoS,node_0194,2145.88,180.17,2326.04,self 20% + leftover
245,block_0045,PDDPoS,node_0288,2516.5,30.54,2547.04,voter pd share
246,block_0045,PDDPoS,node_0278,1776.29,28.33,1804.61,voter pd share
247,block_0045,PDDPoS,node_0224,4580.15,72.24,4652.39,voter pd share
248,block_0045,PDDPoS,node_0099,3251.03,58.1,3309.13,voter pd share
249,block_0045,PDDPoS,node_0490,3822.47,82.58,3905.05,voter pd share
250,block_0045,PDDPoS,node_0208,5591.29,144.47,5735.76,voter pd share
251,block_0045,PDDPoS,node_0333,9128.28,361.74,9490.02,self 20% + leftover
252,block_0046,PDDPoS,node_0408,6068.69,73.09,6141.78,voter pd share
253,block_0046,PDDPoS,node_0422,8274.67,106.96,8381.63,voter pd share
254,block_0046,PDDPoS,node_0005,4441.92,68.4,4510.32,voter pd share
255,block_0046,PDDPoS,node_0110,4089.71,74.48,4164.2,voter pd share
256,block_0046,PDDPoS,node_0201,8125.0,215.06,8340.06,self 20% + leftover
257,block_0047,PDDPoS,node_0268,5404.32,62.43,5466.74,voter pd share
258,block_0047,PDDPoS,node_0240,4984.78,79.3,5064.08,voter pd share
259,block_0047,PDDPoS,node_0379,7794.83,123.2,7918.04,voter pd share
260,block_0047,PDDPoS,node_0220,5827.08,137.14,5964.22,voter pd share
261,block_0047,PDDPoS,node_0421,7064.99,307.93,7372.92,self 20% + leftover
262,block_0048,PDDPoS,node_0320,2917.12,55.82,2972.94,voter pd share
263,block_0048,PDDPoS,node_0014,6372.73,107.56,6480.29,voter pd share
264,block_0048,PDDPoS,node_0218,6976.83,155.25,7132.08,voter pd share
265,block_0048,PDDPoS,node_0493,2153.02,49.9,2202.91,voter pd share
266,block_0048,PDDPoS,node_0241,4968.28,118.65,5086.93,voter pd share
267,block_0048,PDDPoS,node_0425,5495.02,237.83,5732.85,self 20% + leftover
268,block_0049,PDDPoS,node_0138,9233.04,108.96,9342.0,voter pd share
269,block_0049,PDDPoS,node_0272,7411.21,142.23,7553.44,voter pd share
270,block_0049,PDDPoS,node_0202,2974.63,67.65,3042.29,voter pd share
271,block_0049,PDDPoS,node_0243,3539.9,87.06,3626.96,voter pd share
272,block_0049,PDDPoS,node_0500,7139.23,272.09,7411.32,self 20% + leftover
273,block_0050,PDDPoS,node_0405,9188.25,111.76,9300.01,voter pd share
274,block_0050,PDDPoS,node_0249,3761.82,55.07,3816.88,voter pd share
275,block_0050,PDDPoS,node_0108,1975.01,44.21,2019.21,voter pd share
276,block_0050,PDDPoS,node_0151,2096.42,40.61,2137.03,voter pd share
277,block_0050,PDDPoS,node_0142,8918.1,197.0,9115.1,voter pd share
278,block_0050,PDDPoS,node_0475,4350.41,207.36,4557.77,self 20% + leftover
279,block_0051,PDDPoS,node_0438,832.39,14.41,846.8,voter pd share
280,block_0051,PDDPoS,node_0462,2486.96,28.0,2514.96,voter pd share
281,block_0051,PDDPoS,node_0433,931.39,17.41,948.79,voter pd share
282,block_0051,PDDPoS,node_0061,4075.74,54.81,4130.55,voter pd share
283,block_0051,PDDPoS,node_0346,3917.74,88.86,4006.6,voter pd share
284,block_0051,PDDPoS,node_0172,7810.98,214.26,8025.24,voter pd share
285,block_0051,PDDPoS,node_0192,9722.8,360.26,10083.06,self 20% + leftover
286,block_0052,PDDPoS,node_0121,6887.54,102.49,6990.03,voter pd share
287,block_0052,PDDPoS,node_0128,7195.06,121.21,7316.28,voter pd share
288,block_0052,PDDPoS,node_0481,3609.63,60.09,3669.72,voter pd share
289,block_0052,PDDPoS,node_0375,8785.31,167.92,8953.23,voter pd share
290,block_0052,PDDPoS,node_0103,4397.46,249.29,4646.75,self 20% + leftover
291,block_0053,PDDPoS,node_0446,4511.72,52.96,4564.69,voter pd share
292,block_0053,PDDPoS,node_0411,2994.9,38.61,3033.51,voter pd share
293,block_0053,PDDPoS,node_0332,6658.55,117.64,6776.2,voter pd share
294,block_0053,PDDPoS,node_0267,7802.8,181.76,7984.57,voter pd share
295,block_0053,PDDPoS,node_0049,8248.02,271.02,8519.04,self 20% + leftover
296,block_0054,PDDPoS,node_0127,5918.93,54.76,5973.69,voter pd share
297,block_0054,PDDPoS,node_0160,4391.45,51.69,4443.13,voter pd share
298,block_0054,PDDPoS,node_0036,8601.69,198.7,8800.39,voter pd share
299,block_0054,PDDPoS,node_0040,8367.44,198.48,8565.92,voter pd share
300,block_0054,PDDPoS,node_0077,3132.49,184.37,3316.86,self 20% + leftover
301,block_0055,PDDPoS,node_0066,1772.22,22.85,1795.07,voter pd share
302,block_0055,PDDPoS,node_0448,10186.4,157.66,10344.05,voter pd share
303,block_0055,PDDPoS,node_0373,8258.77,196.82,8455.59,voter pd share
304,block_0055,PDDPoS,node_0067,9271.62,308.67,9580.29,self 20% + leftover
305,block_0056,PDDPoS,node_0122,4147.47,57.94,4205.42,voter pd share
306,block_0056,PDDPoS,node_0318,9664.78,142.93,9807.71,voter pd share
307,block_0056,PDDPoS,node_0395,1904.36,33.07,1937.43,voter pd share
308,block_0056,PDDPoS,node_0246,9778.86,201.35,9980.21,voter pd share
309,block_0056,PDDPoS,node_0039,3212.53,182.71,3395.24,self 20% + leftover
310,block_0057,PDDPoS,node_0219,7391.88,83.89,7475.78,voter pd share
311,block_0057,PDDPoS,node_0281,8259.66,135.01,8394.66,voter pd share
312,block_0057,PDDPoS,node_0087,3917.89,72.01,3989.89,voter pd share
313,block_0057,PDDPoS,node_0352,9846.57,282.09,10128.67,self 20% + leftover
314,block_0058,PDDPoS,node_0255,6898.0,131.04,7029.04,voter pd share
315,block_0058,PDDPoS,node_0054,2183.0,42.0,2225.0,voter pd share
316,block_0058,PDDPoS,node_0439,7361.0,168.31,7529.31,voter pd share
317,block_0058,PDDPoS,node_0156,6947.0,160.61,7107.61,voter pd share
318,block_0058,PDDPoS,node_0459,4303.0,237.03,4540.03,self 20% + leftover
319,block_0059,PDDPoS,node_0454,7373.59,120.16,7493.75,voter pd share
320,block_0059,PDDPoS,node_0212,1398.08,26.33,1424.41,voter pd share
321,block_0059,PDDPoS,node_0145,5293.76,99.75,5393.51,voter pd share
322,block_0059,PDDPoS,node_0107,9842.21,243.5,10085.7,voter pd share
323,block_0059,PDDPoS,node_0463,5417.37,288.26,5705.63,self 20% + leftover
324,block_0060,PDDPoS,node_0056,9709.98,123.39,9833.37,voter pd share
325,block_0060,PDDPoS,node_0044,9791.84,137.89,9929.73,voter pd share
326,block_0060,PDDPoS,node_0003,9820.18,345.72,10165.9,self 20% + leftover
327,block_0061,PDDPoS,node_0447,9050.83,88.45,9139.28,voter pd share
328,block_0061,PDDPoS,node_0364,1212.3,19.93,1232.23,voter pd share
329,block_0061,PDDPoS,node_0171,8620.92,151.93,8772.85,voter pd share
330,block_0061,PDDPoS,node_0270,9229.5,201.34,9430.84,voter pd share
331,block_0061,PDDPoS,node_0486,8408.46,262.35,8670.81,self 20% + leftover
332,block_0062,PDDPoS,node_0409,3198.59,25.98,3224.57,voter pd share
333,block_0062,PDDPoS,node_0166,6385.44,71.37,6456.81,voter pd share
334,block_0062,PDDPoS,node_0291,4074.34,53.41,4127.76,voter pd share
335,block_0062,PDDPoS,node_0125,2894.35,42.4,2936.75,voter pd share
336,block_0062,PDDPoS,node_0196,10172.98,145.99,10318.97,voter pd share
337,block_0062,PDDPoS,node_0303,9060.29,227.85,9288.14,self 20% + leftover
338,block_0063,PDDPoS,node_0444,9224.15,100.59,9324.74,voter pd share
339,block_0063,PDDPoS,node_0260,7185.11,136.51,7321.61,voter pd share
340,block_0063,PDDPoS,node_0211,9500.98,182.48,9683.45,voter pd share
341,block_0063,PDDPoS,node_0401,6963.46,156.36,7119.82,voter pd share
342,block_0063,PDDPoS,node_0497,2757.31,200.07,2957.38,self 20% + leftover
343,block_0064,PDDPoS,node_0428,7362.64,118.4,7481.04,voter pd share
344,block_0064,PDDPoS,node_0085,6899.67,115.52,7015.19,voter pd share
345,block_0064,PDDPoS,node_0230,7817.21,139.55,7956.76,voter pd share
346,block_0064,PDDPoS,node_0334,8808.56,165.21,8973.78,voter pd share
347,block_0064,PDDPoS,node_0209,3469.92,238.32,3708.23,self 20% + leftover
348,block_0065,PDDPoS,node_0428,7481.04,118.55,7599.59,voter pd share
349,block_0065,PDDPoS,node_0085,6944.19,115.67,7059.85,voter pd share
350,block_0065,PDDPoS,node_0230,7956.76,139.73,8096.49,voter pd share
351,block_0065,PDDPoS,node_0334,8991.78,165.43,9157.21,voter pd share
352,block_0065,PDDPoS,node_0209,3708.23,238.62,3946.86,self 20% + leftover
353,block_0066,PDDPoS,node_0404,224.67,1.42,226.1,voter pd share
